Formula,Predicted_Bandgap_eV,Predicted_Ef_eV_atom,Active_Material_Cost_m2,Panel_Lifetime_Years,PCE_Median,LCOE_Median,LCOE_Q10_Best,LCOE_Q90_Worst
Rb2GeVO3Br3,1.5394,-1.8862,32.3215,30.0000,24.7997,0.0428,0.0377,0.0571
Rb2MnInO3Cl3,1.5398,-1.8966,32.7222,30.0000,24.8420,0.0428,0.0377,0.0568
Rb2SnMoS6,1.6568,-1.0795,26.8340,30.0000,23.7224,0.0428,0.0372,0.0574
Rb2GeVSe3Cl3,1.1695,-1.5028,29.6594,30.0000,24.4576,0.0428,0.0373,0.2700
Rb2TiGaSe3Cl3,1.6782,-1.7751,25.8431,30.0000,23.4911,0.0429,0.0371,0.0582
Rb2GeSbSe3Cl3,1.6688,-1.1200,26.7419,30.0000,23.6426,0.0429,0.0372,0.0578
Rb2SnSbO3Br3,1.7265,-1.5316,22.1691,30.0000,22.8221,0.0429,0.0368,0.0586
Rb2MnSbO6,1.4892,-1.9995,34.8399,30.0000,25.0837,0.0429,0.0379,0.0581
Na2GeGaS3Br3,1.8805,-1.1555,8.0545,30.0000,20.3038,0.0429,0.0356,0.0615
Rb2CrWO3Br3,1.7278,-1.7002,22.2659,30.0000,22.8126,0.0429,0.0368,0.0589
Rb2ZrFeO3Br3,1.6894,-2.0905,25.4676,30.0000,23.3674,0.0429,0.0371,0.0582
Rb2GeFeO3Se3,1.5606,-1.3991,32.3339,30.0000,24.6529,0.0429,0.0377,0.0570
Rb2GeInO3Br3,1.6128,-1.6065,30.3268,30.0000,24.2642,0.0429,0.0375,0.0572
Rb2GeGaSe3Br3,1.6901,-1.2492,24.9650,30.0000,23.2988,0.0429,0.0371,0.0582
Rb2GeMoSe6,1.0947,-0.9981,23.4365,30.0000,23.3325,0.0429,0.0366,0.5340
Rb2SnMnO3S3,1.5901,-1.7902,31.5922,30.0000,24.4456,0.0429,0.0377,0.0572
Rb2SnCrO3Se3,1.6997,-1.5096,24.8093,30.0000,23.2286,0.0429,0.0371,0.0583
Rb2MnBiSe3I3,1.0433,-1.0799,15.0502,30.0000,21.7958,0.0429,0.0355,0.5255
Rb2MnSbO3S3,1.5940,-1.6134,31.4368,30.0000,24.4273,0.0430,0.0377,0.0574
Rb2SnVO3I3,1.7552,-1.8227,20.4355,30.0000,22.4058,0.0430,0.0367,0.0594
Rb2ZrMoO3Se3,1.7127,-2.1157,24.2401,30.0000,23.0832,0.0430,0.0371,0.0585
Na2SnCrSe6,0.9858,-0.9946,0.3619,30.0000,19.1321,0.0430,0.0336,0.4846
Rb2WMnO3Se3,1.7367,-1.5914,22.3971,30.0000,22.7206,0.0430,0.0368,0.0591
Rb2NbTaO3Se3,1.7414,-2.1697,21.7613,30.0000,22.6091,0.0430,0.0368,0.0591
Na2NbFeO3F3,1.9612,-2.6727,0.1448,30.0000,18.8396,0.0430,0.0350,0.0631
Na2SnWO3S3,1.9602,-1.6403,0.1919,30.0000,18.8392,0.0430,0.0350,0.0633
Rb2MnSbBr3I3,1.0467,-1.2947,16.2463,30.0000,21.9067,0.0430,0.0357,0.5277
Rb2NbTaO6,1.6418,-2.8847,29.1688,30.0000,23.9770,0.0430,0.0375,0.0578
Rb2SnFeO3Cl3,1.6156,-1.8354,30.8809,30.0000,24.2647,0.0430,0.0376,0.0578
Rb2GeCuO3Se3,1.1882,-1.3604,31.9254,30.0000,24.6461,0.0430,0.0375,0.2270
Rb2NbFeO3I3,1.7521,-1.9045,20.9834,30.0000,22.4197,0.0430,0.0367,0.0592
K2WBiO3Cl3,1.9613,-1.7657,0.2123,30.0000,18.7560,0.0430,0.0349,0.0638
K2FeMnCl3I3,0.9834,-1.3659,0.4052,30.0000,19.0653,0.0430,0.0336,0.4839
Rb2GeGaO3I3,1.6832,-1.4095,26.7795,30.0000,23.4581,0.0430,0.0373,0.0585
Rb2TiCrSe6,1.0722,-1.3401,20.9727,30.0000,22.7087,0.0431,0.0362,0.5393
Na2SnInO3Cl3,1.9465,-1.7486,1.9264,30.0000,19.0236,0.0431,0.0351,0.0634
Rb2FeMnO3S3,1.4791,-1.6536,36.1716,30.0000,25.1718,0.0431,0.0381,0.0586
Rb2GeCrO3Br3,1.5945,-1.6480,32.2313,30.0000,24.4054,0.0431,0.0378,0.0576
Rb2WFeO3I3,1.7858,-1.5056,18.7232,30.0000,21.9337,0.0431,0.0366,0.0604
Na2GeMnI6,0.9936,-1.0105,4.1902,30.0000,19.6513,0.0432,0.0341,0.4993
Rb2MoInO3Br3,1.7241,-1.6998,24.3036,30.0000,22.8662,0.0432,0.0371,0.0591
Rb2GeGaSe3F3,1.5971,-2.0020,32.4663,30.0000,24.3700,0.0432,0.0378,0.0577
K2ZrWO6,1.9680,-2.7894,0.1773,30.0000,18.6609,0.0432,0.0350,0.0639
Rb2ZrBiO3I3,1.8014,-1.8816,17.5059,30.0000,21.6795,0.0432,0.0366,0.0604
Rb2GeCrO3Se3,1.5990,-1.5455,32.5548,30.0000,24.3851,0.0432,0.0378,0.0578
Na2ZrBiO3Cl3,1.9691,-2.0559,0.1833,30.0000,18.6789,0.0432,0.0350,0.0639
Rb2FeSbO3Cl3,1.6286,-1.8065,30.7332,30.0000,24.0436,0.0432,0.0377,0.0580
Rb2FeMnO3Br3,1.6928,-1.7308,27.0594,30.0000,23.3334,0.0432,0.0374,0.0587
Rb2TiMoO3Se3,1.7050,-2.0504,25.9671,30.0000,23.1243,0.0432,0.0373,0.0589
Rb2GeNbO3I3,1.7242,-1.9028,24.9512,30.0000,22.9240,0.0432,0.0372,0.0592
K2CrMoO3F3,1.9737,-2.6032,0.2331,30.0000,18.6339,0.0432,0.0351,0.0640
Rb2GeVS3Cl3,1.4216,-1.4877,37.8547,30.0000,25.3167,0.0432,0.0383,0.0613
Rb2SnZnS3Se3,1.7472,-1.0048,22.5929,30.0000,22.5235,0.0432,0.0370,0.0595
Rb2TiWO3Se3,1.7464,-2.0502,22.6307,30.0000,22.5428,0.0432,0.0370,0.0597
Rb2SnGeO3Se3,1.6576,-1.3784,29.2480,30.0000,23.7136,0.0432,0.0376,0.0583
K2VFeO3F3,1.9722,-2.6526,0.1122,30.0000,18.6324,0.0433,0.0350,0.0643
Na2SnFeO3F3,1.9738,-2.2839,0.1172,30.0000,18.6225,0.0433,0.0350,0.0643
Rb2TiCrO3Se3,1.6837,-2.1072,27.9137,30.0000,23.4357,0.0433,0.0375,0.0589
Na2SnMoSe6,0.9787,-0.9121,0.4212,30.0000,18.8198,0.0433,0.0336,0.4863
Na2WBiO3Cl3,1.9732,-1.6727,0.2110,30.0000,18.5592,0.0433,0.0351,0.0645
Rb2TaMnO3Cl3,1.6880,-2.2032,28.0383,30.0000,23.3922,0.0433,0.0375,0.0589
K2MoFeO3F3,1.9706,-2.3927,0.2192,30.0000,18.6585,0.0433,0.0350,0.0636
Rb2FeMnSe3Br3,1.0555,-1.3014,20.4571,30.0000,22.3803,0.0433,0.0363,0.5446
Rb2MoInO3I3,1.7758,-1.5511,20.3903,30.0000,22.0245,0.0433,0.0368,0.0604
Rb2NbCuO3Cl3,1.6136,-2.1119,32.0672,30.0000,24.1788,0.0433,0.0378,0.0580
Rb2ZrCrO3S3,1.5851,-2.0830,33.6586,30.0000,24.4537,0.0433,0.0379,0.0577
Rb2SnGaS3Br3,1.7426,-1.2494,23.3975,30.0000,22.5959,0.0434,0.0371,0.0598
Rb2VMnO3Br3,1.6990,-2.0385,27.3340,30.0000,23.2401,0.0434,0.0374,0.0588
Na2GeGaSe3Cl3,1.8979,-1.2395,8.1156,30.0000,19.8605,0.0434,0.0358,0.0625
Rb2ZrBiO3Br3,1.7843,-2.0732,20.4220,30.0000,22.0109,0.0434,0.0368,0.0605
Rb2SnBiO3Br3,1.7880,-1.4824,19.7300,30.0000,21.8546,0.0434,0.0367,0.0603
Rb2VCuO3Cl3,1.5718,-2.0717,35.0850,30.0000,24.6130,0.0434,0.0381,0.0580
Rb2TiCrO3S3,1.5067,-2.1006,37.1380,30.0000,24.9854,0.0434,0.0383,0.0584
Rb2GeVS3Br3,1.1301,-1.3927,29.8591,30.0000,23.9591,0.0434,0.0374,0.4519
K2SnFeO3S3,1.9743,-1.6260,0.1267,30.0000,18.5542,0.0434,0.0351,0.0642
Rb2TiCrO3I3,1.7634,-2.0695,22.4013,30.0000,22.2866,0.0434,0.0370,0.0603
K2WGaO3Cl3,1.9611,-1.8243,1.8117,30.0000,18.7991,0.0435,0.0352,0.0640
Rb2GeSbO3Br3,1.6854,-1.4944,28.8673,30.0000,23.4231,0.0435,0.0376,0.0589
Rb2VCuO3F3,1.3756,-2.6338,39.5223,30.0000,25.3860,0.0435,0.0385,0.0669
Rb2MnGaO3Cl3,1.5598,-1.9024,36.0482,30.0000,24.7011,0.0435,0.0383,0.0578
Rb2FeMnS3Se3,1.0844,-1.0866,25.2286,30.0000,23.1106,0.0435,0.0369,0.5447
Li2GeGaSe3Cl3,1.9014,-1.2102,8.6386,30.0000,19.8949,0.0435,0.0358,0.0628
K2SnTaO3Cl3,1.9771,-2.0721,0.7119,30.0000,18.5374,0.0435,0.0352,0.0648
Rb2VSbSe6,1.0481,-1.0285,19.1907,30.0000,22.0097,0.0435,0.0361,0.5445
Rb2TiInO3Br3,1.7269,-2.1250,26.0872,30.0000,22.8883,0.0435,0.0374,0.0599
Rb2ZrCrO3I3,1.7839,-2.0520,21.1146,30.0000,21.9333,0.0435,0.0369,0.0609
Rb2MoGaO3I3,1.7731,-1.5749,21.6192,30.0000,22.0747,0.0435,0.0370,0.0607
Na2TiCrSe6,0.9791,-1.2815,0.3508,30.0000,18.6849,0.0436,0.0336,0.4876
Na2TiMoSe6,0.9755,-1.1765,0.4171,30.0000,18.6233,0.0436,0.0336,0.4865
Rb2AgGaI6,1.0304,-1.1145,16.3780,30.0000,21.4335,0.0436,0.0357,0.5398
Na2GeCuCl3I3,0.9936,-1.1116,5.4707,30.0000,19.5273,0.0436,0.0343,0.5063
Rb2GeInS3I3,1.7585,-1.0116,23.7701,30.0000,22.4207,0.0436,0.0372,0.0606
Na2SnVO3Cl3,1.9856,-1.8974,0.1623,30.0000,18.4275,0.0436,0.0352,0.0649
Rb2WGaO3I3,1.8012,-1.6062,19.3786,30.0000,21.6184,0.0436,0.0368,0.0612
Rb2SbAgO3S3,1.6661,-1.5237,31.0118,30.0000,23.6611,0.0436,0.0378,0.0588
K2SnBiO3Cl3,1.9820,-1.6986,0.2080,30.0000,18.3933,0.0436,0.0352,0.0650
K2GeCrO3Cl3,1.8988,-1.7240,9.5245,30.0000,19.9576,0.0436,0.0359,0.0633
Rb2GeInO3I3,1.7369,-1.3909,25.2187,30.0000,22.6504,0.0436,0.0373,0.0599
Rb2NbMnO3Br3,1.7411,-2.1004,25.4732,30.0000,22.6678,0.0436,0.0374,0.0604
Rb2FeMnO3Cl3,1.5888,-1.7859,35.3171,30.0000,24.4713,0.0436,0.0382,0.0584
Rb2GeGaO3Br3,1.6356,-1.6126,32.6371,30.0000,23.9945,0.0436,0.0379,0.0587
Rb2ZrCrO3Cl3,1.6355,-2.2088,32.9178,30.0000,23.9716,0.0436,0.0380,0.0588
Rb2SnGaS3I3,1.8026,-1.0864,19.7580,30.0000,21.6353,0.0436,0.0369,0.0613
Li2GeWS6,1.9223,-1.0641,7.4633,30.0000,19.5511,0.0437,0.0358,0.0634
Rb2SbCuO3F3,1.1551,-2.2637,33.5259,30.0000,24.3587,0.0437,0.0378,0.3259
Rb2FeMnO6,1.3687,-1.8530,40.7727,30.0000,25.3672,0.0437,0.0386,0.0675
Na2GeVO3Cl3,1.8902,-1.8528,10.5365,30.0000,20.0219,0.0437,0.0360,0.0631
Rb2GeZnI6,1.0375,-1.1439,18.0460,30.0000,21.6600,0.0437,0.0360,0.5412
Na2ZrCrO3F3,1.9882,-2.8022,0.0844,30.0000,18.2987,0.0437,0.0352,0.0648
Rb2MnInO6,1.5651,-2.0393,37.0942,30.0000,24.6451,0.0437,0.0384,0.0582
Rb2GeZnO3Se3,1.6608,-1.3558,31.8159,30.0000,23.6673,0.0437,0.0379,0.0594
K2GeGaS3Br3,1.9248,-1.2349,7.6019,30.0000,19.4831,0.0438,0.0358,0.0638
K2SnFeS3I3,0.9726,-0.9556,0.4299,30.0000,18.4088,0.0438,0.0337,0.4882
Rb2SbCuO3Cl3,1.1150,-1.8197,30.2838,30.0000,23.6526,0.0438,0.0375,0.5265
Li2GeGaS3Br3,1.9171,-1.1446,8.5813,30.0000,19.5983,0.0438,0.0359,0.0636
Na2GeCrO3F3,1.8831,-2.3566,12.3177,30.0000,20.2105,0.0439,0.0363,0.0633
Rb2MnInO3S3,1.6505,-1.8631,33.4183,30.0000,23.8089,0.0439,0.0382,0.0595
Rb2VTaO3Se3,1.7844,-2.1658,23.0623,30.0000,21.9799,0.0439,0.0373,0.0614
Rb2GeNbO3Br3,1.6927,-2.0028,30.1782,30.0000,23.3139,0.0439,0.0379,0.0601
Rb2CuZnBr3I3,1.0252,-1.2524,17.0375,30.0000,21.3434,0.0439,0.0359,0.5404
Rb2FeMnCl3I3,1.0435,-1.4179,20.3753,30.0000,21.8525,0.0439,0.0363,0.5501
K2SnWO3S3,1.9970,-1.7410,0.1947,30.0000,18.1427,0.0439,0.0353,0.0660
Rb2GeMoO3Se3,1.6936,-1.5222,30.3589,30.0000,23.2969,0.0439,0.0378,0.0599
K2SnCrO3Cl3,1.9947,-1.8380,0.1218,30.0000,18.1819,0.0439,0.0353,0.0655
Rb2GeBiO3Br3,1.7535,-1.5110,25.4872,30.0000,22.3802,0.0439,0.0374,0.0608
K2WInO3Cl3,1.9852,-1.8259,1.6184,30.0000,18.4209,0.0439,0.0353,0.0656
Rb2ZrSbO3I3,1.8227,-1.8732,19.3656,30.0000,21.2949,0.0440,0.0369,0.0622
Rb2SnVO3Br3,1.7654,-1.9258,24.6150,30.0000,22.2192,0.0440,0.0374,0.0611
Rb2GeCuO3S3,1.4575,-1.6312,41.6579,30.0000,25.2053,0.0440,0.0389,0.0604
Rb2SnWO3Se3,1.8132,-1.4946,20.5596,30.0000,21.4612,0.0440,0.0370,0.0622
Rb2TiGaO3I3,1.7872,-2.0764,22.9843,30.0000,21.9146,0.0440,0.0373,0.0616
Rb2NbZnO3Br3,1.7634,-1.8991,25.0423,30.0000,22.2842,0.0440,0.0374,0.0610
K2VTaO6,1.9918,-2.9162,0.8992,30.0000,18.2177,0.0440,0.0353,0.0658
Na2SnInO3F3,1.9787,-2.2991,2.1750,30.0000,18.4248,0.0440,0.0354,0.0658
Rb2ZrFeO3Cl3,1.6789,-2.1657,32.6416,30.0000,23.5759,0.0440,0.0381,0.0598
Rb2SnNbO3Br3,1.7864,-2.0415,23.1015,30.0000,21.8942,0.0441,0.0373,0.0614
Rb2CrMnO3Br3,1.7466,-1.7741,27.2502,30.0000,22.5581,0.0441,0.0376,0.0612
Rb2MoBiSe3I3,1.0145,-0.9872,14.5429,30.0000,20.6861,0.0441,0.0356,0.5364
Rb2SnGeBr6,1.0439,-1.4318,22.3827,30.0000,22.0120,0.0441,0.0365,0.5575
Rb2TiBiO3Br3,1.8072,-2.0308,21.6380,30.0000,21.5929,0.0441,0.0372,0.0621
Li2GeGaS3I3,1.9414,-0.9017,7.0738,30.0000,19.1332,0.0441,0.0359,0.0651
Rb2SbCuO3Br3,1.0544,-1.4251,24.0240,30.0000,22.2409,0.0442,0.0368,0.5600
Rb2MoGaS3Cl3,1.7141,-1.3804,30.2101,30.0000,22.9807,0.0442,0.0379,0.0607
K2ZrCrO6,2.0068,-2.6655,0.0993,30.0000,17.9903,0.0442,0.0353,0.0667
Rb2WGaO3Br3,1.7999,-1.7572,22.8564,30.0000,21.7139,0.0442,0.0373,0.0622
Rb2ZrGaO3Br3,1.7620,-2.1489,26.2191,30.0000,22.2753,0.0442,0.0377,0.0614
Rb2ZrWO3S3,1.7665,-2.0608,26.2211,30.0000,22.2450,0.0442,0.0377,0.0618
Na2NbMnO3F3,2.0106,-2.8178,0.1480,30.0000,17.9279,0.0442,0.0354,0.0668
K2TiCrO6,2.0125,-2.6551,0.0588,30.0000,17.9167,0.0443,0.0353,0.0669
Rb2SbZnO3Cl3,1.7204,-1.8643,30.1629,30.0000,22.8921,0.0443,0.0380,0.0609
Li2GeCuBr6,0.9803,-1.1981,5.4233,30.0000,18.9815,0.0443,0.0343,0.5074
Rb2TaCuO3Cl3,1.7552,-2.1565,27.6259,30.0000,22.4439,0.0443,0.0377,0.0615
Rb2CrMnO3S3,1.6402,-1.7379,36.5104,30.0000,23.9473,0.0444,0.0385,0.0598
K2GeVO3Cl3,1.9330,-1.9002,9.6048,30.0000,19.3939,0.0444,0.0362,0.0650
Rb2ZrSbO3Br3,1.8051,-2.0517,23.0508,30.0000,21.6216,0.0444,0.0374,0.0625
Rb2ZrCrO3Br3,1.7816,-2.1391,25.6367,30.0000,22.0440,0.0444,0.0376,0.0624
Na2SnGaO3Cl3,1.9931,-1.7467,2.2038,30.0000,18.1858,0.0444,0.0356,0.0668
Na2GeVO3F3,1.9050,-2.4129,12.4326,30.0000,19.8680,0.0444,0.0365,0.0646
Rb2VNbO3Se3,1.7774,-2.1961,25.9602,30.0000,22.1012,0.0444,0.0376,0.0621
K2NbSbO3S3,2.0136,-1.7605,0.2541,30.0000,17.8427,0.0444,0.0355,0.0677
K2GeBiO3Cl3,1.9602,-1.6888,6.7476,30.0000,18.8864,0.0444,0.0360,0.0661
Rb2GeGaS3I3,1.7886,-1.0097,25.1530,30.0000,21.8703,0.0445,0.0376,0.0626
Rb2TiCrO3Cl3,1.6519,-2.2515,36.2385,30.0000,23.7920,0.0445,0.0385,0.0605
Rb2MoFeO3Cl3,1.7069,-1.7577,32.4127,30.0000,23.1226,0.0445,0.0383,0.0609
Rb2GeFeO3Cl3,1.5611,-1.7740,41.4050,30.0000,24.6486,0.0445,0.0391,0.0596
Na2GeNbO3F3,1.9247,-2.4986,10.8428,30.0000,19.4797,0.0445,0.0364,0.0654
K2GeCuCl3I3,0.9831,-1.2370,5.2304,30.0000,18.7218,0.0445,0.0343,0.5069
Rb2NbFeO3Cl3,1.7067,-2.1797,32.5729,30.0000,23.1040,0.0445,0.0382,0.0611
K2GeGaSe3Cl3,1.9543,-1.3143,7.6654,30.0000,18.9749,0.0445,0.0361,0.0659
Rb2GeWO3Se3,1.7751,-1.4795,26.5965,30.0000,22.0913,0.0445,0.0377,0.0621
Rb2MnGaO3S3,1.6537,-1.8549,36.8926,30.0000,23.8224,0.0446,0.0386,0.0602
K2CrMoO6,2.0161,-2.1152,0.2367,30.0000,17.7478,0.0446,0.0354,0.0673
Rb2WInO3Br3,1.8324,-1.6939,21.4678,30.0000,21.1555,0.0446,0.0373,0.0633
Rb2SnWS6,1.8137,-1.1132,23.2747,30.0000,21.4372,0.0446,0.0375,0.0631
Rb2MoMnO3Se3,1.7895,-1.5609,25.6607,30.0000,21.8297,0.0446,0.0377,0.0627
Rb2WGaS3Cl3,1.7875,-1.3877,25.9572,30.0000,21.9127,0.0446,0.0377,0.0627
K2GeWO3S3,1.9622,-1.6105,7.2152,30.0000,18.7665,0.0446,0.0361,0.0666
K2MoWO6,2.0202,-2.1371,0.2740,30.0000,17.7098,0.0446,0.0356,0.0678
Rb2SnFeSe3Cl3,1.0370,-1.2508,22.5636,30.0000,21.5973,0.0446,0.0367,0.5623
K2MnInO3F3,2.0093,-2.4334,2.2925,30.0000,17.9703,0.0447,0.0357,0.0680
Rb2NbCuO3F3,1.6847,-2.6197,35.7293,30.0000,23.4177,0.0447,0.0386,0.0611
Na2VFeO3F3,2.0269,-2.6211,0.0965,30.0000,17.5687,0.0447,0.0356,0.0687
Rb2TiSbO3I3,1.8468,-1.8632,20.4370,30.0000,20.8888,0.0447,0.0372,0.0640
Rb2GeMnO3S3,1.5648,-1.6768,42.4535,30.0000,24.6346,0.0447,0.0392,0.0598
K2SnCuF3I3,0.9691,-1.9409,0.4532,30.0000,17.7911,0.0447,0.0337,0.4894
Rb2GeFeS3Se3,1.0745,-0.9615,29.8786,30.0000,22.7811,0.0448,0.0376,0.5725
Li2GeVO3Cl3,1.9316,-1.9078,11.6979,30.0000,19.4746,0.0448,0.0366,0.0658
K2MoAgO3F3,1.9945,-2.3212,3.8932,30.0000,18.1608,0.0448,0.0359,0.0674
Rb2MnSbS3Se3,1.0304,-0.9700,22.8672,30.0000,21.5301,0.0448,0.0367,0.5640
Rb2TiCrO3Br3,1.7890,-2.1405,27.5993,30.0000,21.8908,0.0449,0.0380,0.0631
K2ZrMoO6,2.0307,-2.7658,0.2518,30.0000,17.4983,0.0449,0.0356,0.0687
K2ZrBiO3Cl3,2.0272,-2.2179,0.1866,30.0000,17.5369,0.0449,0.0356,0.0685
Rb2MnGaO6,1.6191,-2.0379,41.4194,30.0000,24.1907,0.0450,0.0392,0.0606
Rb2FeSbSe3Cl3,1.0308,-1.2781,22.4929,30.0000,21.3266,0.0450,0.0367,0.5608
Rb2VFeO3Cl3,1.7051,-2.0674,35.6936,30.0000,23.1766,0.0450,0.0387,0.0617
Na2GeFeO3S3,1.9466,-1.5679,10.6559,30.0000,19.0669,0.0450,0.0365,0.0669
Rb2GeZnS3Se3,1.7765,-0.9887,29.4361,30.0000,22.1043,0.0450,0.0381,0.0630
Rb2SbCuSe3Cl3,1.0261,-1.1792,22.2555,30.0000,21.1845,0.0450,0.0366,0.5642
K2VSbO6,2.0372,-2.3482,0.2511,30.0000,17.4126,0.0451,0.0357,0.0690
Rb2SnNbO3I3,1.8720,-1.9722,19.4013,30.0000,20.3936,0.0451,0.0373,0.0650
Rb2GeMnI6,1.0080,-1.1431,18.2235,30.0000,20.4932,0.0451,0.0362,0.5514
Rb2TiFeO3Cl3,1.7079,-2.1827,35.9045,30.0000,23.0908,0.0451,0.0388,0.0621
Na2SnCrO3S3,2.0430,-1.7289,0.1287,30.0000,17.3527,0.0451,0.0356,0.0698
Rb2TiBiO3I3,1.8836,-1.8537,18.3741,30.0000,20.2491,0.0451,0.0372,0.0653
Rb2TaFeO3Cl3,1.7967,-2.1667,27.9916,30.0000,21.7600,0.0451,0.0380,0.0635
Rb2TiSbO3Br3,1.8280,-1.9968,24.6170,30.0000,21.2257,0.0452,0.0378,0.0649
Na2TiCrO3F3,2.0392,-2.8269,0.0375,30.0000,17.3245,0.0452,0.0358,0.0692
K2SnSbO3F3,2.0397,-2.3518,0.2392,30.0000,17.3326,0.0452,0.0357,0.0694
Na2SnMoO3S3,2.0390,-1.7340,0.2616,30.0000,17.3128,0.0452,0.0357,0.0693
K2VSbSe6,0.9594,-1.0185,0.4085,30.0000,17.4889,0.0452,0.0337,0.4904
Li2GeMoO3S3,1.9547,-1.6104,10.5908,30.0000,18.8837,0.0453,0.0366,0.0673
Rb2GeFeSe3Cl3,1.0580,-1.2972,29.3983,30.0000,22.2200,0.0453,0.0376,0.5801
Rb2SnCuCl3I3,1.0093,-1.3124,18.6922,30.0000,20.4951,0.0453,0.0361,0.5551
Na2SnNbO3Cl3,2.0425,-2.0247,0.1907,30.0000,17.2869,0.0453,0.0357,0.0695
K2MoBiO3F3,2.0403,-2.2725,0.2962,30.0000,17.2568,0.0453,0.0358,0.0692
Na2MnGaO3F3,2.0210,-2.4169,2.9837,30.0000,17.7148,0.0453,0.0360,0.0695
Rb2SnSbO3Cl3,1.8090,-1.7875,27.3812,30.0000,21.5410,0.0453,0.0380,0.0640
Na2GeMoO3S3,1.9626,-1.5886,9.6412,30.0000,18.7110,0.0453,0.0365,0.0676
Rb2GeMnBr3I3,1.0186,-1.3102,20.7417,30.0000,20.7334,0.0453,0.0364,0.5619
Na2VTaO6,2.0440,-2.8559,0.9562,30.0000,17.2869,0.0454,0.0359,0.0698
Rb2TiGaO3Br3,1.8105,-2.1363,28.1651,30.0000,21.5343,0.0454,0.0382,0.0645
Rb2GeCuF3I3,1.0297,-1.9351,25.5894,30.0000,21.4012,0.0455,0.0371,0.5751
K2NbSbO6,2.0534,-2.5751,0.2716,30.0000,17.1543,0.0455,0.0358,0.0702
Rb2VMnO3Cl3,1.7314,-2.1260,35.7706,30.0000,22.8053,0.0455,0.0388,0.0629
Li2GeWO3S3,1.9862,-1.6438,8.3179,30.0000,18.3635,0.0455,0.0365,0.0687
Na2SnCrO3F3,2.0569,-2.3802,0.1304,30.0000,17.0735,0.0456,0.0359,0.0708
Rb2GeMoS6,1.7355,-1.0893,35.4618,30.0000,22.6559,0.0456,0.0389,0.0633
Rb2TaZnO3Cl3,1.8187,-2.1963,27.5262,30.0000,21.3421,0.0456,0.0381,0.0647
Rb2MnSbO3F3,1.7570,-2.3704,34.1494,30.0000,22.4192,0.0456,0.0387,0.0639
Na2SnVO3F3,2.0560,-2.4619,0.1887,30.0000,17.0726,0.0456,0.0359,0.0707
Rb2WBiO3Cl3,1.8752,-1.8257,21.6167,30.0000,20.3387,0.0456,0.0377,0.0662
K2SnGaO3F3,2.0369,-2.3926,2.3273,30.0000,17.4010,0.0456,0.0361,0.0699
Na2SnCrO6,2.0577,-2.1132,0.1311,30.0000,17.0618,0.0456,0.0359,0.0710
K2SnFeO3F3,2.0605,-2.2673,0.1280,30.0000,17.0291,0.0457,0.0359,0.0708
Na2SnWO6,2.0548,-2.0894,0.2005,30.0000,17.0670,0.0457,0.0359,0.0711
Rb2SbCuS3I3,1.0046,-0.9256,18.8816,30.0000,20.1933,0.0457,0.0362,0.5571
Rb2ZrMoO3S3,1.7958,-2.0619,30.8323,30.0000,21.7699,0.0457,0.0385,0.0646
Na2ZrInO3Cl3,2.0463,-2.1977,2.0146,30.0000,17.2491,0.0457,0.0360,0.0706
Na2WGaO3Cl3,2.0467,-1.7235,1.9234,30.0000,17.2380,0.0457,0.0361,0.0703
Rb2GeWS6,1.8023,-1.0904,30.4143,30.0000,21.6533,0.0457,0.0384,0.0649
Rb2SnZnO3S3,1.7923,-1.7063,30.9313,30.0000,21.7763,0.0457,0.0386,0.0643
Na2GeWO3S3,1.9974,-1.5438,7.7185,30.0000,18.1001,0.0458,0.0365,0.0698
Na2FeMnSe3I3,0.9581,-0.9962,0.4781,30.0000,17.1524,0.0458,0.0337,0.4917
K2TiFeO3F3,2.0615,-2.6883,0.0462,30.0000,16.9427,0.0458,0.0359,0.0708
Rb2WAgO3Cl3,1.8346,-1.7380,27.3667,30.0000,21.1191,0.0458,0.0382,0.0654
Na2VMnO3F3,2.0624,-2.6789,0.1001,30.0000,16.9253,0.0458,0.0360,0.0713
Rb2NbTaO3S3,1.8367,-2.1344,26.7911,30.0000,21.0512,0.0458,0.0381,0.0658
Na2CrMnO3F3,2.0635,-2.5268,0.0277,30.0000,16.8983,0.0458,0.0359,0.0712
K2SnWO6,2.0637,-2.0538,0.2030,30.0000,16.9692,0.0458,0.0360,0.0710
Rb2SnGeI6,0.9943,-1.0291,17.2203,30.0000,19.7513,0.0458,0.0360,0.5550
K2GeTaO3F3,1.9958,-2.6821,8.5451,30.0000,18.2059,0.0458,0.0367,0.0695
Na2GeBiO3Cl3,2.0073,-1.6246,7.1828,30.0000,17.9944,0.0459,0.0365,0.0694
Rb2NbCuSe3Br3,1.0069,-1.3051,19.3538,30.0000,20.1319,0.0459,0.0363,0.5586
Na2ZrInO3F3,2.0465,-2.7808,2.2945,30.0000,17.2120,0.0459,0.0361,0.0714
Rb2SbZnO3F3,1.7775,-2.3562,33.3791,30.0000,22.0013,0.0459,0.0388,0.0644
K2WMnO6,2.0673,-2.1792,0.1500,30.0000,16.8684,0.0459,0.0360,0.0716
Na2GeInO3Cl3,1.9772,-1.7839,10.8014,30.0000,18.4708,0.0459,0.0368,0.0692
K2SnCrO3S3,2.0694,-1.7819,0.1376,30.0000,16.8588,0.0459,0.0360,0.0717
