Formula,Predicted_Bandgap_eV,Predicted_Ef_eV_atom,Active_Material_Cost_m2,Panel_Lifetime_Years,PCE_Median,LCOE_Median,LCOE_Q10_Best,LCOE_Q90_Worst
Cs2TiMoS3Se3,1.41884,-1.38984,117.06572,30.00000,25.28953,0.05689,0.04961,0.08439
Cs2GeTaSe3F3,1.56860,-2.23600,111.39565,30.00000,24.61797,0.05690,0.04921,0.07887
Cs2GeCrO3I3,1.59314,-1.48632,110.38573,30.00000,24.45503,0.05691,0.04903,0.07920
Cs2SbZnO3Br3,1.42002,-1.53284,117.23231,30.00000,25.31767,0.05691,0.04957,0.08411
Cs2MnCuBr3I3,1.05025,-1.31227,86.63808,30.00000,21.89400,0.05695,0.04598,0.81751
Cs2ZrWO3Se3,1.64786,-2.08147,105.28878,30.00000,23.81053,0.05699,0.04864,0.07993
Cs2VNbS3Se3,1.31669,-1.28277,117.05511,30.00000,25.26766,0.05700,0.04956,0.11279
Cs2CrWO3Br3,1.59767,-1.68947,110.00255,30.00000,24.33673,0.05704,0.04909,0.07957
Cs2SnWS3Se3,1.73624,-1.06040,96.47396,30.00000,22.73197,0.05705,0.04788,0.08188
Cs2MnGaSe6,1.11072,-1.07901,101.58900,30.00000,23.53342,0.05706,0.04780,0.81536
Cs2GeTaS3Br3,1.64919,-1.41560,105.81382,30.00000,23.79814,0.05708,0.04870,0.08027
Cs2SnInO3Br3,1.58744,-1.58962,111.31374,30.00000,24.46767,0.05708,0.04917,0.07912
Cs2MoAgO3Br3,1.47919,-1.50702,116.55710,30.00000,25.09445,0.05708,0.04962,0.08092
Cs2SnGaS3I3,1.74958,-1.07364,94.38974,30.00000,22.48617,0.05713,0.04771,0.08228
Cs2GeTaSe3Cl3,1.66130,-1.51780,105.02057,30.00000,23.70573,0.05714,0.04871,0.08035
Rb2GeCrO3S3,2.07056,-1.66443,42.74427,30.00000,16.75492,0.05715,0.04324,0.09319
Cs2FeSbO3Br3,1.41431,-1.50479,118.76357,30.00000,25.30524,0.05716,0.04982,0.08590
Cs2GeZnI6,1.01586,-1.14411,77.82179,30.00000,20.76806,0.05718,0.04485,0.79753
Cs2GeNbS3Br3,1.48736,-1.38054,117.57418,30.00000,25.12291,0.05721,0.04974,0.08087
Cs2VFeO3I3,1.63201,-1.82143,108.63904,30.00000,24.04611,0.05724,0.04899,0.07993
Cs2TaZnS3I3,1.79898,-1.24622,88.33673,30.00000,21.70531,0.05724,0.04719,0.08394
Cs2SnFeO3Br3,1.40153,-1.44256,119.23375,30.00000,25.30907,0.05726,0.04984,0.08625
Cs2MnSbO3Se3,1.38182,-1.41999,119.50785,30.00000,25.37509,0.05728,0.04995,0.09069
Cs2TiCrSe6,1.11183,-1.33210,103.62154,30.00000,23.67357,0.05729,0.04803,0.82075
Cs2SnVSe3Br3,1.06729,-1.43521,95.32111,30.00000,22.71979,0.05730,0.04712,0.83778
Cs2MnSbO3Br3,1.44096,-1.58652,118.91220,30.00000,25.23712,0.05730,0.04986,0.08303
Cs2VCuSe3Cl3,1.36983,-1.41391,120.10734,30.00000,25.37967,0.05731,0.04998,0.09252
Cs2VZnSe3Cl3,1.34614,-1.47662,119.79124,30.00000,25.34407,0.05732,0.04996,0.10079
Cs2WFeSe3F3,1.63979,-1.97888,108.74170,30.00000,23.96068,0.05738,0.04905,0.08053
Rb2GeFeS3Br3,0.93244,-1.22118,29.59351,30.00000,15.18025,0.05738,0.03824,0.62189
Cs2NbFeO3I3,1.69761,-1.94308,103.25466,30.00000,23.28331,0.05745,0.04864,0.08186
Cs2SnMnO3Se3,1.44307,-1.47176,119.98360,30.00000,25.26584,0.05746,0.05000,0.08308
Cs2SbCuS3I3,1.06100,-0.91470,93.85440,30.00000,22.45998,0.05746,0.04691,0.83667
Cs2VZnO3I3,1.65865,-1.79992,107.35972,30.00000,23.70928,0.05748,0.04899,0.08080
Cs2TiSbSe3Cl3,1.61405,-1.69451,111.63965,30.00000,24.26330,0.05748,0.04938,0.08028
Cs2GeInO3I3,1.69353,-1.46578,103.42379,30.00000,23.27768,0.05748,0.04867,0.08183
Cs2CrMnSe6,1.10493,-1.15365,102.75329,30.00000,23.46966,0.05748,0.04798,0.83185
Cs2TaZnO3Br3,1.63870,-2.05320,108.90517,30.00000,23.94405,0.05750,0.04918,0.08080
Cs2CrWO3Se3,1.62533,-1.63477,110.52134,30.00000,24.06701,0.05750,0.04931,0.08032
Cs2VCuS3Br3,1.35847,-1.32800,121.20909,30.00000,25.37645,0.05750,0.05010,0.09845
Li2GeGaO3F3,2.24965,-2.21915,16.11895,30.00000,13.69425,0.05750,0.04174,0.10296
Cs2GeVO3I3,1.62267,-1.86044,110.55072,30.00000,24.11879,0.05753,0.04920,0.08023
Cs2ZrGaO3I3,1.69961,-2.12516,102.71396,30.00000,23.17768,0.05753,0.04857,0.08148
Cs2VFeSe3Cl3,1.33265,-1.52298,121.38940,30.00000,25.37892,0.05754,0.05014,0.10830
Cs2GeGaO3I3,1.64454,-1.43817,109.02173,30.00000,23.91402,0.05755,0.04913,0.08046
Cs2NbSbO3Se3,1.58545,-1.88496,113.63154,30.00000,24.41847,0.05756,0.04951,0.07991
Cs2MnGaSe3Cl3,1.27982,-1.46782,119.51912,30.00000,25.17899,0.05759,0.04997,0.14059
Cs2MnGaS3Se3,1.40849,-1.11803,121.20493,30.00000,25.29490,0.05760,0.05013,0.08798
Rb2TiBiO3Cl3,2.18099,-2.27148,26.58191,30.00000,14.79425,0.05762,0.04235,0.09895
Cs2VZnS3Br3,1.31938,-1.40909,120.88691,30.00000,25.29512,0.05762,0.05007,0.11350
Cs2VMnSe3Cl3,1.35568,-1.58005,121.54454,30.00000,25.31988,0.05764,0.05017,0.09999
Cs2GeNbSe3Cl3,1.56060,-1.49141,116.57946,30.00000,24.67575,0.05768,0.04984,0.08019
Cs2TiFeO3I3,1.65119,-1.99704,109.03334,30.00000,23.81335,0.05769,0.04921,0.08097
Cs2MnInO3Br3,1.46860,-1.68678,121.08024,30.00000,25.22562,0.05770,0.05025,0.08106
Cs2NbCuO3Br3,1.38644,-1.95828,122.29145,30.00000,25.37109,0.05773,0.05026,0.09072
Cs2GeMoS3Se3,1.54541,-1.01556,117.69819,30.00000,24.77437,0.05773,0.05003,0.08081
Cs2ZrBiO3I3,1.81785,-2.02143,87.58261,30.00000,21.35079,0.05774,0.04730,0.08443
Cs2GeCrSe6,1.09991,-1.03849,104.56859,30.00000,23.46280,0.05774,0.04826,0.84810
Cs2GeWS3Se3,1.69103,-1.02530,105.58991,30.00000,23.33739,0.05777,0.04890,0.08227
Cs2GeCuS3Se3,1.36751,-0.90504,122.80882,30.00000,25.38162,0.05779,0.05034,0.09590
Cs2MnGaS3Br3,1.26543,-1.34027,120.59951,30.00000,25.14171,0.05783,0.05007,0.15745
Rb2TiMoO6,2.12251,-2.76654,37.65402,30.00000,15.91954,0.05785,0.04323,0.09698
Cs2GeVSe3Cl3,1.36113,-1.48606,123.23182,30.00000,25.40842,0.05788,0.05036,0.09676
Cs2SnCrSe6,1.05993,-1.03372,95.59286,30.00000,22.39240,0.05788,0.04713,0.84728
Rb2SbCuSe3I3,0.91016,-0.92126,16.25556,30.00000,13.53587,0.05791,0.03635,0.56941
Cs2MoFeSe3F3,1.47421,-2.02683,122.19232,30.00000,25.17096,0.05792,0.05037,0.08175
Cs2GeSbS3Br3,1.62791,-1.05213,113.33137,30.00000,24.08270,0.05799,0.04967,0.08146
Cs2MnGaSe3Br3,1.08239,-1.36346,101.14588,30.00000,23.00144,0.05799,0.04792,0.84761
K2TiSbO3F3,2.35804,-2.77481,0.19498,30.00000,11.83458,0.05801,0.04077,0.11380
Rb2ZrCrO3F3,2.12939,-2.83720,36.79571,30.00000,15.73563,0.05802,0.04318,0.09708
Cs2VMnS3Br3,1.28425,-1.50781,122.67459,30.00000,25.23047,0.05803,0.05031,0.13737
Cs2TaFeO3Br3,1.66333,-2.03740,110.22099,30.00000,23.71890,0.05803,0.04946,0.08172
Cs2CrAgSe3I3,1.02597,-1.07027,84.89911,30.00000,21.10636,0.05806,0.04586,0.82295
K2TiInO3F3,2.34668,-2.80705,2.34591,30.00000,12.01201,0.05807,0.04108,0.11245
Cs2WFeO3I3,1.79751,-1.51622,93.21589,30.00000,21.74361,0.05813,0.04793,0.08557
Cs2GeMnBr3I3,1.03670,-1.32010,89.19620,30.00000,21.64072,0.05816,0.04638,0.83146
Cs2SnCuO3Se3,1.19915,-1.29517,118.58318,30.00000,24.77154,0.05820,0.04995,0.32658
Na2SnFeSe3Br3,0.88769,-1.12503,0.21458,30.00000,11.75100,0.05823,0.03406,0.50355
Cs2TaSbS6,1.62352,-1.12817,114.55730,30.00000,24.09946,0.05827,0.04980,0.08119
Cs2ZrWS6,1.58451,-1.51042,118.44146,30.00000,24.50637,0.05829,0.05016,0.08085
Cs2ZrSbO3I3,1.78827,-1.99943,95.98292,30.00000,21.90675,0.05842,0.04825,0.08544
Rb2GeGaO3F3,2.08133,-2.40141,46.87686,30.00000,16.66168,0.05844,0.04417,0.09541
Cs2GeMnS3Se3,1.26613,-1.06808,124.25521,30.00000,25.15809,0.05844,0.05060,0.16173
Cs2GeVS3Br3,1.26130,-1.36651,124.35134,30.00000,25.17042,0.05845,0.05057,0.16534
Cs2VMnO3I3,1.69154,-1.99225,108.76316,30.00000,23.29855,0.05845,0.04943,0.08286
Cs2NbCuSe3Br3,1.05381,-1.35910,96.70982,30.00000,22.19604,0.05845,0.04742,0.85503
Cs2SnFeO3Se3,1.57608,-1.32043,119.83242,30.00000,24.55376,0.05847,0.05040,0.08100
Cs2VFeS3Br3,1.22641,-1.41366,122.51640,30.00000,24.95715,0.05852,0.05041,0.22687
Cs2SnVSe3F3,1.58656,-2.20925,119.19178,30.00000,24.44234,0.05852,0.05033,0.08189
Cs2VZnSe3Br3,1.06400,-1.41333,101.19794,30.00000,22.62724,0.05857,0.04797,0.86558
Cs2CrMnO3I3,1.69631,-1.70477,108.59688,30.00000,23.20264,0.05858,0.04945,0.08375
Cs2SnMoO3Se3,1.65936,-1.48507,113.63720,30.00000,23.75320,0.05862,0.04991,0.08272
Cs2TiCrS3Se3,1.24273,-1.38296,124.34284,30.00000,25.04912,0.05862,0.05065,0.19562
Cs2GeCrS3Se3,1.51574,-1.04912,124.76455,30.00000,25.03473,0.05862,0.05086,0.08150
Cs2MnInO3Se3,1.56823,-1.55621,121.69015,30.00000,24.64245,0.05867,0.05055,0.08153
Cs2SbCuO3Br3,1.15575,-1.44589,117.53541,30.00000,24.31097,0.05871,0.04991,0.50147
Cs2TiInO3I3,1.75311,-2.07683,102.46329,30.00000,22.43510,0.05871,0.04893,0.08522
Cs2MnBiO3Cl3,1.47997,-1.77861,126.94324,30.00000,25.11956,0.05880,0.05112,0.08362
Cs2VSbSe6,1.03720,-1.02768,95.42594,30.00000,21.88222,0.05881,0.04729,0.85591
Cs2MnGaO3Br3,1.40954,-1.70960,129.16221,30.00000,25.33596,0.05886,0.05123,0.08903
Cs2VSbO3Se3,1.60614,-1.74273,120.19787,30.00000,24.31888,0.05888,0.05057,0.08219
Cs2SnWO3Se3,1.76787,-1.50772,101.91710,30.00000,22.24883,0.05891,0.04900,0.08593
Cs2GeNbO3I3,1.74094,-1.96727,105.17820,30.00000,22.62925,0.05893,0.04919,0.08462
Cs2SnCuCl3I3,1.03430,-1.30840,93.11381,30.00000,21.60625,0.05893,0.04698,0.85121
Cs2MoFeO3Br3,1.56842,-1.64387,123.12222,30.00000,24.60599,0.05894,0.05084,0.08218
Cs2CrAgO3Br3,1.56508,-1.59237,123.65358,30.00000,24.65719,0.05896,0.05088,0.08203
Cs2ZrSbSe3Cl3,1.74235,-1.68498,105.77013,30.00000,22.64330,0.05901,0.04931,0.08488
Cs2ZrInO3Br3,1.66683,-2.15636,115.31926,30.00000,23.66907,0.05904,0.05020,0.08389
Cs2SnVO3I3,1.77516,-1.85082,100.77724,30.00000,22.10968,0.05904,0.04889,0.08633
Cs2NbFeO3Br3,1.56932,-2.03801,123.62222,30.00000,24.62505,0.05904,0.05086,0.08206
Cs2SnSbO3Br3,1.71756,-1.51743,109.40523,30.00000,23.03917,0.05906,0.04963,0.08454
Na2TiInO3F3,2.36267,-2.77495,2.56249,30.00000,11.78301,0.05909,0.04131,0.11645
Cs2SbCuSe3Cl3,1.09250,-1.16320,109.44129,30.00000,23.23680,0.05915,0.04899,0.87154
Cs2ZrFeO3Br3,1.58161,-2.06231,123.88717,30.00000,24.50699,0.05916,0.05096,0.08262
Cs2CrMoO3Br3,1.58171,-1.68129,123.80319,30.00000,24.53398,0.05917,0.05101,0.08262
Cs2SnFeSe3Cl3,1.09895,-1.27800,110.90823,30.00000,23.41901,0.05918,0.04918,0.86639
Cs2NbMnO3Br3,1.57917,-2.10489,123.78325,30.00000,24.53854,0.05918,0.05099,0.08259
Rb2SnCrO3F3,2.17078,-2.41230,34.56964,30.00000,15.05732,0.05920,0.04365,0.10149
Cs2GeNbSe3F3,1.58658,-2.23238,124.51522,30.00000,24.50749,0.05935,0.05107,0.08278
Cs2VCuSe3F3,1.50923,-2.19513,128.90244,30.00000,24.99013,0.05939,0.05141,0.08336
Na2TiGaO3F3,2.36515,-2.65983,3.07073,30.00000,11.73519,0.05944,0.04160,0.11649
Cs2VCuO3Br3,1.49487,-1.89518,129.94619,30.00000,25.03086,0.05945,0.05161,0.08416
Cs2VTaS6,1.56957,-1.45218,126.26533,30.00000,24.59948,0.05953,0.05129,0.08284
Cs2GeWO3Se3,1.71190,-1.48246,111.88805,30.00000,23.00560,0.05954,0.04998,0.08532
Cs2GeFeO3Br3,1.30270,-1.57467,132.20434,30.00000,25.30412,0.05958,0.05164,0.13046
K2BiAgI6,0.88204,-0.95910,1.76440,30.00000,11.50984,0.05958,0.03439,0.51205
Cs2SnZnO3Se3,1.66503,-1.32272,118.27499,30.00000,23.64665,0.05964,0.05061,0.08428
Cs2SnGaO3Br3,1.66920,-1.63390,118.10746,30.00000,23.63298,0.05964,0.05063,0.08463
Cs2ZrGaSe3F3,1.63787,-2.29323,121.71332,30.00000,24.02281,0.05965,0.05091,0.08383
Cs2SnNbO3I3,1.82869,-1.99988,96.13050,30.00000,21.22809,0.05965,0.04862,0.08934
Cs2WMnO3Se3,1.73311,-1.59191,110.10572,30.00000,22.77435,0.05965,0.04985,0.08621
Cs2GeBiO3Br3,1.75185,-1.55867,108.04798,30.00000,22.45671,0.05970,0.04970,0.08672
Cs2CrMoO3Se3,1.61069,-1.60268,124.44319,30.00000,24.26319,0.05971,0.05119,0.08365
Cs2TiWS6,1.59241,-1.51853,125.86251,30.00000,24.42162,0.05972,0.05136,0.08354
Cs2SnSbSe3Cl3,1.78810,-1.20806,102.36812,30.00000,21.84651,0.05976,0.04918,0.08779
Cs2SnBiO3Br3,1.81377,-1.52016,98.59430,30.00000,21.46002,0.05976,0.04891,0.08872
Cs2FeMnS3Se3,1.14685,-1.12577,122.42101,30.00000,24.17078,0.05984,0.05062,0.60339
Cs2GeFeS3Se3,1.15999,-0.95009,124.09915,30.00000,24.37555,0.05987,0.05084,0.47845
Cs2GeGaS3I3,1.79080,-1.07204,103.09114,30.00000,21.84646,0.05988,0.04930,0.08793
Cs2VFeO3Br3,1.51568,-1.93430,131.45081,30.00000,24.96438,0.05993,0.05178,0.08410
Cs2SnGaSe3F3,1.68741,-2.00309,117.26444,30.00000,23.36071,0.05993,0.05060,0.08525
Cs2GeCuO3Se3,1.24484,-1.36544,131.41818,30.00000,25.03326,0.05994,0.05171,0.18872
Cs2SnGeBr3I3,0.99639,-1.31150,83.94984,30.00000,20.08300,0.05995,0.04580,0.83015
Cs2MnSbS3Se3,1.08314,-1.01347,112.08834,30.00000,23.03089,0.05996,0.04947,0.89079
K2MoGaO3F3,2.37422,-2.38790,2.55833,30.00000,11.50877,0.05996,0.04177,0.12066
Cs2GeSbSe3F3,1.67294,-1.89807,119.77034,30.00000,23.60691,0.05997,0.05085,0.08534
Cs2ZrCrO3Se3,1.62289,-2.10364,125.22448,30.00000,24.17479,0.06007,0.05142,0.08380
Cs2GeMnO3Se3,1.50473,-1.48854,133.07661,30.00000,25.00487,0.06007,0.05198,0.08500
Cs2NbTaS6,1.68246,-1.43509,119.05250,30.00000,23.46969,0.06014,0.05089,0.08552
Cs2SnCrSe3Br3,1.02443,-1.31281,95.19069,30.00000,21.09998,0.06016,0.04731,0.86065
Cs2ZrCrO3I3,1.79339,-2.05439,103.91423,30.00000,21.77234,0.06017,0.04946,0.08853
Cs2MoGaO3I3,1.80008,-1.60147,102.20283,30.00000,21.63662,0.06018,0.04930,0.08910
Cs2TiGaS3Br3,1.66892,-1.66265,121.78819,30.00000,23.65385,0.06021,0.05108,0.08547
Cs2MnGaO3Se3,1.57923,-1.56800,129.84674,30.00000,24.53258,0.06023,0.05182,0.08412
Cs2FeMnO3Br3,1.56776,-1.73927,130.62757,30.00000,24.60963,0.06028,0.05189,0.08399
Cs2ZrGaS3Br3,1.72619,-1.65927,114.88483,30.00000,22.86394,0.06031,0.05050,0.08683
Cs2WMnS6,1.64445,-1.25662,124.58235,30.00000,23.87972,0.06034,0.05145,0.08537
Cs2FeMnSe6,1.03788,-1.05032,102.28375,30.00000,21.72517,0.06034,0.04825,0.88715
Rb2WGaO3F3,2.21530,-2.39576,30.73053,30.00000,14.27930,0.06035,0.04376,0.10730
Cs2SnFeS3Se3,1.07386,-0.93823,112.37212,30.00000,22.82635,0.06035,0.04948,0.90186
Cs2TiBiO3I3,1.87244,-1.97392,91.55782,30.00000,20.39876,0.06037,0.04843,0.09122
Cs2GeFeSe3F3,1.19554,-1.92239,131.16159,30.00000,24.72132,0.06038,0.05176,0.33400
Cs2SnCrO3Br3,1.69089,-1.67170,119.87265,30.00000,23.35523,0.06040,0.05104,0.08635
Cs2FeMnO3Se3,1.57330,-1.49440,131.33274,30.00000,24.59773,0.06043,0.05207,0.08429
Cs2ZrMoS6,1.52171,-1.51913,134.59098,30.00000,24.94795,0.06043,0.05233,0.08465
Cs2VTaO3Se3,1.75177,-2.11695,111.46237,30.00000,22.43040,0.06047,0.05025,0.08771
Cs2TiSbO3I3,1.81943,-1.95884,100.78083,30.00000,21.28819,0.06048,0.04928,0.08994
Cs2VFeSe3F3,1.59546,-2.24778,130.38109,30.00000,24.42750,0.06054,0.05197,0.08505
Rb2GeVO3F3,2.12280,-2.63453,47.08637,30.00000,15.83225,0.06056,0.04498,0.10229
Rb2GeGaS3Cl3,2.17772,-1.38186,38.02090,30.00000,14.90913,0.06058,0.04427,0.10525
Cs2SnGeS3Se3,1.73757,-0.89449,114.27188,30.00000,22.66764,0.06058,0.05053,0.08730
Cs2TiWO3Se3,1.76069,-2.05970,111.10371,30.00000,22.27040,0.06061,0.05030,0.08835
Cs2GeMnBr6,1.04232,-1.47858,103.31299,30.00000,21.72787,0.06062,0.04841,0.89039
Cs2MoInO3Br3,1.73672,-1.71541,114.66620,30.00000,22.65186,0.06068,0.05055,0.08809
Cs2GeInO3Br3,1.68187,-1.60336,122.75960,30.00000,23.45387,0.06071,0.05138,0.08690
Cs2GeFeO3Se3,1.57252,-1.38916,132.89770,30.00000,24.56920,0.06072,0.05224,0.08497
Cs2CrMnO3Se3,1.58852,-1.63529,132.10715,30.00000,24.50480,0.06075,0.05214,0.08512
Rb2TiGaO3Cl3,2.18914,-2.39373,36.62884,30.00000,14.69477,0.06076,0.04431,0.10590
Cs2VZnO3Br3,1.62498,-1.92251,129.57652,30.00000,24.18198,0.06077,0.05208,0.08481
K2WInO3F3,2.39203,-2.39256,1.78523,30.00000,11.26308,0.06081,0.04202,0.12463
K2SnCuBr6,0.87759,-1.36213,0.09181,30.00000,10.98334,0.06086,0.03416,0.50387
Cs2NbTaO6,1.52316,-2.77954,137.08886,30.00000,24.93974,0.06090,0.05262,0.08555
Rb2SnVO3F3,2.20319,-2.67484,34.69312,30.00000,14.46877,0.06093,0.04425,0.10779
Na2FeZnCl3I3,0.87941,-1.22150,0.40825,30.00000,11.09300,0.06097,0.03423,0.50661
Cs2MnBiO6,1.49657,-1.88236,138.78235,30.00000,25.05073,0.06100,0.05282,0.08616
Cs2VSbS6,1.51528,-1.07914,137.67017,30.00000,24.94991,0.06100,0.05277,0.08564
Rb2GeCrO6,2.12611,-2.11321,47.99163,30.00000,15.79059,0.06104,0.04508,0.10192
Cs2TiFeO3Br3,1.60920,-2.05581,132.03642,30.00000,24.26546,0.06104,0.05221,0.08561
Cs2TiGaO3I3,1.79555,-2.13008,108.17866,30.00000,21.71168,0.06118,0.05021,0.09027
Cs2GeFeCl3I3,1.02920,-1.36158,102.59060,30.00000,21.38152,0.06119,0.04840,0.89396
Na2SnCuBr3I3,0.87875,-1.09708,0.37206,30.00000,11.02377,0.06121,0.03417,0.50659
Cs2WFeO3Br3,1.79112,-1.61919,109.46401,30.00000,21.79484,0.06124,0.05035,0.09062
Cs2FeSbSe3Cl3,1.05207,-1.27899,110.50351,30.00000,22.14108,0.06130,0.04941,0.90794
Cs2MnSbSe3Br3,1.00665,-1.24289,94.58853,30.00000,20.48607,0.06131,0.04732,0.87016
Cs2GeCrO3Br3,1.61225,-1.63914,132.96025,30.00000,24.23881,0.06141,0.05243,0.08670
Cs2VNbS6,1.36615,-1.43392,144.24376,30.00000,25.37907,0.06143,0.05336,0.10241
Cs2GeVSe3Br3,1.03387,-1.35058,104.26396,30.00000,21.41086,0.06145,0.04863,0.89518
Cs2ZrMoO3Se3,1.74592,-2.10584,117.84712,30.00000,22.53496,0.06146,0.05114,0.08937
Cs2TiCrO3I3,1.79791,-2.11176,109.56638,30.00000,21.70840,0.06149,0.05035,0.09142
Rb2VMnO3F3,2.18415,-2.76517,40.39661,30.00000,14.84617,0.06149,0.04486,0.10685
Cs2GeCuCl3I3,1.02439,-1.31818,101.71008,30.00000,21.06809,0.06158,0.04827,0.89008
Cs2VNbO3Se3,1.69763,-2.14724,125.17022,30.00000,23.23685,0.06161,0.05186,0.08848
Rb2SnCrO6,2.21007,-2.07079,35.27817,30.00000,14.28474,0.06162,0.04444,0.10866
Cs2GeCrO3Se3,1.62174,-1.50759,133.66074,30.00000,24.09678,0.06163,0.05257,0.08695
Cs2SnCrO3Se3,1.73527,-1.49079,120.47702,30.00000,22.72004,0.06164,0.05144,0.08934
Cs2SnGeBr6,1.00710,-1.46438,96.31559,30.00000,20.47407,0.06165,0.04762,0.87612
Cs2NbZnO3Br3,1.72369,-2.04535,121.96361,30.00000,22.86172,0.06168,0.05154,0.08900
Cs2GeGaO3Br3,1.65258,-1.62935,130.74481,30.00000,23.75437,0.06170,0.05239,0.08752
Cs2SbCuS3Br3,1.04186,-1.13340,110.34453,30.00000,21.90679,0.06171,0.04941,0.91523
Cs2SnNbO3Br3,1.78663,-2.09794,113.51177,30.00000,21.96825,0.06174,0.05083,0.09114
Cs2SnGeO3Se3,1.72707,-1.35695,121.68672,30.00000,22.77567,0.06181,0.05151,0.08970
Cs2TiMoS6,1.48528,-1.50282,144.25870,30.00000,25.12311,0.06185,0.05355,0.08783
Rb2BiAgI6,0.89257,-1.00893,13.95353,30.00000,12.09493,0.06185,0.03615,0.56279
Cs2MnBiO3S3,1.68477,-1.72869,128.86514,30.00000,23.39567,0.06191,0.05234,0.08829
Rb2FeZnCl3I3,0.90207,-1.36876,20.10260,30.00000,12.68103,0.06193,0.03703,0.59011
Cs2ZrBiO3Br3,1.86044,-2.10649,101.74852,30.00000,20.63300,0.06196,0.04981,0.09396
K2FeZnCl3I3,0.87503,-1.30194,0.40024,30.00000,10.83348,0.06201,0.03418,0.50708
Cs2TiCrO3Se3,1.65114,-2.11664,133.54655,30.00000,23.85016,0.06205,0.05275,0.08817
Cs2GeVO3Br3,1.65281,-1.94503,133.19476,30.00000,23.81018,0.06207,0.05270,0.08823
Cs2CrMnO3Br3,1.66662,-1.76222,131.39456,30.00000,23.62819,0.06208,0.05254,0.08835
Cs2MoMnS6,1.54873,-1.23502,142.58022,30.00000,24.77968,0.06212,0.05360,0.08720
Cs2WInO3Br3,1.85878,-1.72229,102.82539,30.00000,20.64083,0.06220,0.05001,0.09453
Cs2GeMoO3Se3,1.72057,-1.49607,125.57735,30.00000,22.92581,0.06228,0.05214,0.09029
Cs2GeZnO3Se3,1.67389,-1.34465,131.05466,30.00000,23.47827,0.06229,0.05254,0.08843
Cs2VMnO3Br3,1.67081,-2.04141,131.63285,30.00000,23.52236,0.06229,0.05267,0.08902
Rb2SnTaO3F3,2.26693,-2.73094,27.39776,30.00000,13.33813,0.06231,0.04428,0.11481
Cs2SnZnS3Se3,1.81904,-1.02978,111.00167,30.00000,21.37687,0.06234,0.05061,0.09317
Cs2SnCuO3S3,1.50623,-1.64557,146.58416,30.00000,25.01160,0.06234,0.05394,0.08827
Cs2GeNbO3Br3,1.72706,-2.02955,125.44724,30.00000,22.84681,0.06238,0.05206,0.09039
Cs2SbCuO3Cl3,1.21393,-1.82638,143.40975,30.00000,24.84014,0.06240,0.05349,0.29224
Cs2SnGaS3Br3,1.82236,-1.24674,110.91015,30.00000,21.35798,0.06247,0.05076,0.09323
Cs2ZrGaO3Br3,1.75257,-2.20376,122.62716,30.00000,22.51738,0.06248,0.05193,0.09051
Cs2MoMnO3Se3,1.74329,-1.56658,123.91712,30.00000,22.60981,0.06249,0.05204,0.09120
Cs2WGaO3Br3,1.83268,-1.75613,108.59660,30.00000,21.11882,0.06250,0.05057,0.09410
Cs2GeSbO3Br3,1.76174,-1.47317,120.62729,30.00000,22.27123,0.06254,0.05164,0.09181
Rb2ZrSbO3F3,2.24886,-2.76686,31.65110,30.00000,13.62842,0.06258,0.04470,0.11330
Cs2TiGaSe3F3,1.71210,-2.29987,129.48224,30.00000,23.09320,0.06264,0.05257,0.09044
Rb2GeCrO3F3,2.16584,-2.41423,46.91605,30.00000,15.06368,0.06267,0.04573,0.10875
Rb2ZrSbO3Cl3,2.26867,-2.23067,28.74759,30.00000,13.31644,0.06278,0.04467,0.11467
Cs2MnGaS6,1.47085,-1.14857,150.29022,30.00000,25.18936,0.06280,0.05439,0.08999
Cs2CuZnBr3I3,0.98037,-1.27571,85.74530,30.00000,18.89655,0.06281,0.04637,0.84677
Cs2ZrSbO3Br3,1.81743,-2.09975,113.30603,30.00000,21.33510,0.06281,0.05108,0.09379
Cs2MnSbO3Cl3,1.55777,-1.83435,145.46730,30.00000,24.66684,0.06284,0.05404,0.08781
Cs2SnVO3Br3,1.77659,-1.99673,120.07313,30.00000,22.04682,0.06290,0.05173,0.09253
Cs2WAgO3Cl3,1.75578,-1.73346,123.97282,30.00000,22.35992,0.06298,0.05211,0.09210
Cs2TiMoO3Se3,1.75261,-2.09970,125.18205,30.00000,22.46004,0.06300,0.05224,0.09217
Rb2SnWO6,2.28275,-2.05937,27.19521,30.00000,13.11261,0.06300,0.04459,0.11721
Cs2GeSbSe3Cl3,1.83164,-1.11895,112.41109,30.00000,21.12898,0.06316,0.05110,0.09503
Cs2GeZnS3Se3,1.77736,-0.97450,122.49084,30.00000,22.01706,0.06330,0.05211,0.09321
Rb2SnFeSe3Br3,0.89401,-1.19782,18.91253,30.00000,12.15667,0.06340,0.03684,0.58348
Cs2WSbO3F3,1.74281,-2.30913,128.43806,30.00000,22.59070,0.06341,0.05270,0.09238
Cs2SbCuO3F3,1.36973,-2.27503,156.14053,30.00000,25.39387,0.06343,0.05500,0.10551
K2GeFeBr6,0.87591,-1.39485,4.97540,30.00000,10.84566,0.06347,0.03490,0.52647
Rb2SnNbO3F3,2.26575,-2.70663,31.74493,30.00000,13.32169,0.06370,0.04518,0.11681
Cs2MoGaO3Br3,1.79165,-1.75386,121.88523,30.00000,21.79869,0.06376,0.05211,0.09471
