Formula,Predicted_Bandgap_eV,Predicted_Ef_eV_atom,Active_Material_Cost_m2,Panel_Lifetime_Years,PCE_Median,PCE_Std_Error,PCE_Q10_Worst,PCE_Q90_Best,LCOE_Median,LCOE_Std_Error,LCOE_Q10_Best,LCOE_Q90_Worst
Rb2TiCrO3Se3,1.6837,-2.1072,27.9137,30.0000,23.2889,5.5981,14.7471,28.8107,0.0435,0.0341,0.0376,0.0588
Rb2MoGaO3I3,1.7731,-1.5749,21.6192,30.0000,22.1029,5.7192,13.5441,28.3217,0.0435,0.0263,0.0371,0.0602
Rb2VCuO3Cl3,1.5718,-2.0717,35.0850,30.0000,24.5742,5.6419,15.6384,29.2548,0.0435,0.0490,0.0382,0.0585
Na2SnVO3Cl3,1.9856,-1.8974,0.1623,30.0000,18.3652,6.1652,10.0230,26.5774,0.0435,0.0267,0.0352,0.0655
Rb2MnGaO3Cl3,1.5598,-1.9024,36.0482,30.0000,24.6890,5.7160,15.6473,29.2952,0.0436,0.0520,0.0383,0.0586
Na2ZrCrO3F3,1.9882,-2.8022,0.0844,30.0000,18.4741,6.0834,10.2761,26.4438,0.0436,0.0268,0.0351,0.0642
K2CrAgSe3I3,0.9905,-0.9968,2.1202,30.0000,18.8610,10.9991,1.0000,28.8021,0.0436,0.1767,0.0338,0.4912
Rb2TiInO3Br3,1.7269,-2.1250,26.0872,30.0000,22.7823,5.7123,14.0628,28.6706,0.0436,0.0304,0.0374,0.0603
Rb2FeMnO3Cl3,1.5888,-1.7859,35.3171,30.0000,24.4912,5.6729,15.7482,29.2345,0.0436,0.0506,0.0382,0.0581
Rb2NbMnO3Br3,1.7411,-2.1004,25.4732,30.0000,22.6709,5.7111,13.9432,28.6411,0.0436,0.0284,0.0373,0.0599
Rb2ZrCrO3Cl3,1.6355,-2.2088,32.9178,30.0000,24.0146,5.6399,15.0961,29.0341,0.0436,0.0438,0.0381,0.0589
Rb2GeGaO3Br3,1.6356,-1.6126,32.6371,30.0000,23.8947,5.6063,15.1054,29.0521,0.0436,0.0420,0.0380,0.0590
Rb2WGaO3I3,1.8012,-1.6062,19.3786,30.0000,21.6207,5.8638,12.9004,28.1794,0.0437,0.0242,0.0368,0.0618
Li2GeWS6,1.9223,-1.0641,7.4633,30.0000,19.5106,6.0700,11.1640,27.2355,0.0437,0.0240,0.0358,0.0638
Na2SnMoSe6,0.9787,-0.9121,0.4212,30.0000,18.7456,11.0300,1.0000,28.7685,0.0437,0.1753,0.0336,0.4875
Rb2MnInO6,1.5651,-2.0393,37.0942,30.0000,24.6696,5.7419,15.8360,29.2776,0.0437,0.0559,0.0383,0.0584
Na2SnInO3F3,1.9787,-2.2991,2.1750,30.0000,18.5685,6.1434,10.3556,26.7059,0.0437,0.0263,0.0354,0.0650
Rb2GeInS3I3,1.7585,-1.0116,23.7701,30.0000,22.3725,5.7566,13.5094,28.4656,0.0437,0.0298,0.0372,0.0608
K2CrMoO3F3,1.9737,-2.6032,0.2331,30.0000,18.4313,6.0519,10.3595,26.5676,0.0437,0.0243,0.0353,0.0638
Rb2GeInO3I3,1.7369,-1.3909,25.2187,30.0000,22.5956,5.7656,13.7891,28.5908,0.0437,0.0295,0.0373,0.0606
Li2GeCuBr6,0.9803,-1.1981,5.4233,30.0000,19.3595,10.9707,1.0000,28.7780,0.0437,0.1808,0.0343,0.5045
Rb2FeMnO6,1.3687,-1.8530,40.7727,30.0000,25.3084,7.0015,13.2684,29.5373,0.0437,0.1061,0.0387,0.0674
Rb2SbCuO3F3,1.1551,-2.2637,33.5259,30.0000,24.3306,9.7357,1.7241,29.3822,0.0437,0.1745,0.0379,0.3742
Rb2GeZnO3Se3,1.6608,-1.3558,31.8159,30.0000,23.7139,5.6109,14.7240,28.9374,0.0437,0.0388,0.0380,0.0598
K2SnCrO3Cl3,1.9947,-1.8380,0.1218,30.0000,18.3186,6.0962,10.1470,26.5269,0.0437,0.0233,0.0352,0.0649
Na2GeVO3Cl3,1.8902,-1.8528,10.5365,30.0000,20.0771,6.0402,11.5015,27.5101,0.0437,0.0238,0.0360,0.0635
K2SnTaO3Cl3,1.9771,-2.0721,0.7119,30.0000,18.4155,6.1869,10.1524,26.7247,0.0437,0.0268,0.0352,0.0652
Rb2SbAgO3S3,1.6661,-1.5237,31.0118,30.0000,23.5510,5.5340,14.9774,28.9132,0.0437,0.0334,0.0379,0.0588
K2GeCrO3Cl3,1.8988,-1.7240,9.5245,30.0000,19.8289,6.1524,11.2824,27.5786,0.0438,0.0242,0.0359,0.0641
Rb2FeMnSe3Br3,1.0555,-1.3014,20.4571,30.0000,22.1136,10.6564,1.0000,29.1247,0.0438,0.1869,0.0362,0.5453
Rb2GeNbO3Br3,1.6927,-2.0028,30.1782,30.0000,23.3428,5.6543,14.5292,28.8792,0.0438,0.0345,0.0379,0.0601
Rb2SbCuO3Cl3,1.1150,-1.8197,30.2838,30.0000,23.6603,10.1261,1.1601,29.2383,0.0438,0.1807,0.0375,0.5222
K2GeCuCl3I3,0.9831,-1.2370,5.2304,30.0000,19.3768,10.9514,1.0000,28.7980,0.0438,0.1812,0.0344,0.5055
K2GeGaS3Br3,1.9248,-1.2349,7.6019,30.0000,19.5245,6.1154,11.1230,27.3434,0.0438,0.0251,0.0358,0.0640
Rb2NbZnO3Br3,1.7634,-1.8991,25.0423,30.0000,22.3877,5.6871,13.8020,28.4609,0.0438,0.0235,0.0374,0.0606
Rb2SnGaS3I3,1.8026,-1.0864,19.7580,30.0000,21.5112,5.8536,12.9448,28.2397,0.0438,0.0268,0.0368,0.0613
K2WInO3Cl3,1.9852,-1.8259,1.6184,30.0000,18.4441,6.1876,10.0871,26.6278,0.0438,0.0273,0.0353,0.0657
Na2GeCrO3F3,1.8831,-2.3566,12.3177,30.0000,20.2112,6.0182,11.7301,27.6787,0.0438,0.0215,0.0363,0.0633
Li2GeGaS3Br3,1.9171,-1.1446,8.5813,30.0000,19.5905,6.0842,11.1042,27.2180,0.0438,0.0254,0.0359,0.0643
Rb2MoBiSe3I3,1.0145,-0.9872,14.5429,30.0000,20.8562,10.8433,1.0000,28.9283,0.0439,0.1874,0.0355,0.5334
Rb2TiGaO3I3,1.7872,-2.0764,22.9843,30.0000,21.9783,5.7751,13.2647,28.3006,0.0439,0.0256,0.0373,0.0613
Rb2MnInO3S3,1.6505,-1.8631,33.4183,30.0000,23.8199,5.5820,15.0185,28.9730,0.0439,0.0385,0.0382,0.0596
Rb2GeBiO3Br3,1.7535,-1.5110,25.4872,30.0000,22.4661,5.7037,13.8382,28.5501,0.0439,0.0278,0.0374,0.0604
Rb2SnVO3Br3,1.7654,-1.9258,24.6150,30.0000,22.2485,5.6944,13.8276,28.4978,0.0439,0.0253,0.0374,0.0603
Rb2ZrFeO3Cl3,1.6789,-2.1657,32.6416,30.0000,23.5670,5.5531,15.0696,28.8794,0.0440,0.0351,0.0381,0.0594
Rb2ZrSbO3I3,1.8227,-1.8732,19.3656,30.0000,21.3313,5.8854,12.6316,28.0885,0.0440,0.0229,0.0369,0.0625
Rb2FeMnCl3I3,1.0435,-1.4179,20.3753,30.0000,21.7789,10.7290,1.0000,29.0212,0.0440,0.1929,0.0363,0.5531
Rb2MoGaS3Cl3,1.7141,-1.3804,30.2101,30.0000,23.0638,5.6376,14.2858,28.7394,0.0440,0.0257,0.0379,0.0608
K2VTaO6,1.9918,-2.9162,0.8992,30.0000,18.1648,6.1467,9.9558,26.3672,0.0440,0.0279,0.0354,0.0658
K2CrMoO6,2.0161,-2.1152,0.2367,30.0000,18.0718,6.2278,9.5830,26.1432,0.0440,0.0317,0.0354,0.0681
Rb2GeCuO3S3,1.4575,-1.6312,41.6579,30.0000,25.2079,6.1204,15.8721,29.5473,0.0440,0.0776,0.0388,0.0595
Rb2VTaO3Se3,1.7844,-2.1658,23.0623,30.0000,21.9122,5.7103,13.4461,28.3738,0.0440,0.0189,0.0372,0.0608
K2SnFeS3I3,0.9726,-0.9556,0.4299,30.0000,18.3629,11.0527,1.0000,28.7641,0.0440,0.1774,0.0336,0.4905
Li2GeGaS3I3,1.9414,-0.9017,7.0738,30.0000,19.1461,6.2305,10.6741,27.2657,0.0440,0.0274,0.0358,0.0660
Rb2CrMnO3Br3,1.7466,-1.7741,27.2502,30.0000,22.5776,5.6237,14.1357,28.5201,0.0440,0.0261,0.0377,0.0602
K2SnWO3S3,1.9970,-1.7410,0.1947,30.0000,18.0831,6.1725,9.9041,26.3174,0.0441,0.0295,0.0353,0.0662
Rb2SnNbO3Br3,1.7864,-2.0415,23.1015,30.0000,21.8610,5.7912,13.1703,28.3410,0.0441,0.0219,0.0373,0.0615
Rb2GeMoO3Se3,1.6936,-1.5222,30.3589,30.0000,23.1574,5.6667,14.3864,28.8599,0.0441,0.0318,0.0379,0.0604
Rb2SbCuO3Br3,1.0544,-1.4251,24.0240,30.0000,22.2141,10.6517,1.0000,29.0372,0.0441,0.1917,0.0368,0.5614
Rb2CuZnBr3I3,1.0252,-1.2524,17.0375,30.0000,21.1433,10.7765,1.0000,28.9200,0.0441,0.1891,0.0359,0.5405
Rb2SnGeBr6,1.0439,-1.4318,22.3827,30.0000,21.9621,10.6673,1.0000,29.0473,0.0442,0.1926,0.0365,0.5602
Rb2SnWO3Se3,1.8132,-1.4946,20.5596,30.0000,21.2595,5.8945,12.6737,28.2161,0.0442,0.0255,0.0371,0.0626
Rb2TiBiO3Br3,1.8072,-2.0308,21.6380,30.0000,21.5088,5.9125,12.6472,28.1233,0.0442,0.0252,0.0372,0.0630
Rb2ZrGaO3Br3,1.7620,-2.1489,26.2191,30.0000,22.1510,5.7475,13.6450,28.4545,0.0443,0.0292,0.0376,0.0615
Rb2SbZnO3Cl3,1.7204,-1.8643,30.1629,30.0000,22.9551,5.6693,14.2376,28.6633,0.0443,0.0279,0.0380,0.0607
Rb2ZrCrO3Br3,1.7816,-2.1391,25.6367,30.0000,22.0831,5.8331,13.4292,28.4587,0.0443,0.0287,0.0377,0.0622
Rb2MoMnO3Se3,1.7895,-1.5609,25.6607,30.0000,21.9163,5.7885,13.2551,28.3212,0.0443,0.0280,0.0376,0.0625
Na2GeVO3F3,1.9050,-2.4129,12.4326,30.0000,19.8539,6.0421,11.2773,27.3972,0.0443,0.0243,0.0365,0.0648
Na2NbMnO3F3,2.0106,-2.8178,0.1480,30.0000,17.8346,6.1926,9.7691,26.3319,0.0443,0.0300,0.0353,0.0675
Rb2NbFeO3Cl3,1.7067,-2.1797,32.5729,30.0000,23.2076,5.6567,14.4241,28.7865,0.0443,0.0332,0.0382,0.0607
Rb2TiCrO3Cl3,1.6519,-2.2515,36.2385,30.0000,23.8816,5.5882,15.2162,29.0270,0.0443,0.0407,0.0385,0.0599
Rb2WGaO3Br3,1.7999,-1.7572,22.8564,30.0000,21.6381,5.8256,13.0204,28.2492,0.0444,0.0256,0.0373,0.0621
K2GeVO3Cl3,1.9330,-1.9002,9.6048,30.0000,19.4474,6.0650,11.0285,27.0531,0.0444,0.0233,0.0362,0.0652
K2ZrCrO6,2.0068,-2.6655,0.0993,30.0000,17.8693,6.1755,9.7393,26.3220,0.0444,0.0262,0.0354,0.0672
Na2SnGaO3Cl3,1.9931,-1.7467,2.2038,30.0000,18.1409,6.1881,9.8448,26.4214,0.0444,0.0293,0.0357,0.0677
Rb2MoFeO3Cl3,1.7069,-1.7577,32.4127,30.0000,23.0938,5.6409,14.4501,28.7480,0.0444,0.0355,0.0383,0.0608
Rb2SnWS6,1.8137,-1.1132,23.2747,30.0000,21.4845,5.8953,12.9276,28.3012,0.0444,0.0216,0.0374,0.0630
Rb2ZrWO3S3,1.7665,-2.0608,26.2211,30.0000,22.0941,5.7765,13.5312,28.4410,0.0444,0.0272,0.0377,0.0617
Rb2ZrSbO3Br3,1.8051,-2.0517,23.0508,30.0000,21.5261,5.8011,13.0169,28.1941,0.0445,0.0240,0.0373,0.0623
K2TiCrO6,2.0125,-2.6551,0.0588,30.0000,17.8330,6.1903,9.7347,26.2942,0.0445,0.0288,0.0353,0.0668
Rb2VNbO3Se3,1.7774,-2.1961,25.9602,30.0000,22.0862,5.8162,13.2702,28.3256,0.0445,0.0243,0.0377,0.0626
Rb2WInO3Br3,1.8324,-1.6939,21.4678,30.0000,21.1545,5.8144,12.7820,28.0177,0.0445,0.0224,0.0373,0.0627
K2MoWO6,2.0202,-2.1371,0.2740,30.0000,17.7063,6.2584,9.4821,26.3375,0.0445,0.0301,0.0354,0.0687
Rb2TiSbO3I3,1.8468,-1.8632,20.4370,30.0000,20.9126,5.9390,12.3522,27.9561,0.0445,0.0253,0.0372,0.0638
Rb2CrMnO3S3,1.6402,-1.7379,36.5104,30.0000,23.8923,5.6677,14.9883,28.9727,0.0445,0.0457,0.0387,0.0602
Rb2GeFeO3Cl3,1.5611,-1.7740,41.4050,30.0000,24.6194,5.7085,15.7185,29.3242,0.0445,0.0541,0.0390,0.0596
Na2GeNbO3F3,1.9247,-2.4986,10.8428,30.0000,19.4761,6.0804,10.9815,27.2178,0.0445,0.0264,0.0365,0.0660
K2GeWO3S3,1.9622,-1.6105,7.2152,30.0000,18.9367,6.1206,10.7244,26.9660,0.0445,0.0285,0.0360,0.0654
K2NbSbO3S3,2.0136,-1.7605,0.2541,30.0000,17.6729,6.1508,9.8927,26.2576,0.0446,0.0289,0.0354,0.0665
Rb2GeWO3Se3,1.7751,-1.4795,26.5965,30.0000,22.0295,5.7979,13.4538,28.3059,0.0446,0.0285,0.0378,0.0623
Rb2TaCuO3Cl3,1.7552,-2.1565,27.6259,30.0000,22.2392,5.7355,13.6279,28.4425,0.0446,0.0273,0.0378,0.0617
Rb2WGaS3Cl3,1.7875,-1.3877,25.9572,30.0000,21.9064,5.7923,13.3464,28.3985,0.0446,0.0237,0.0376,0.0617
Rb2MnGaO3S3,1.6537,-1.8549,36.8926,30.0000,23.7698,5.6482,14.9056,29.0422,0.0446,0.0392,0.0386,0.0607
Rb2GeGaS3I3,1.7886,-1.0097,25.1530,30.0000,21.6740,5.8725,13.2020,28.4182,0.0446,0.0269,0.0376,0.0627
K2GeBiO3Cl3,1.9602,-1.6888,6.7476,30.0000,18.8622,6.1495,10.5984,26.9700,0.0446,0.0266,0.0360,0.0661
K2GeGaSe3Cl3,1.9543,-1.3143,7.6654,30.0000,18.8854,6.1585,10.4881,26.9233,0.0446,0.0257,0.0361,0.0665
Na2VFeO3F3,2.0269,-2.6211,0.0965,30.0000,17.6791,6.1766,9.6119,26.1569,0.0446,0.0281,0.0355,0.0676
Rb2GeFeS3Se3,1.0745,-0.9615,29.8786,30.0000,22.9190,10.4365,1.0000,29.2414,0.0447,0.1941,0.0375,0.5692
Rb2FeSbSe3Cl3,1.0308,-1.2781,22.4929,30.0000,21.5293,10.7974,1.0000,28.9946,0.0447,0.1965,0.0366,0.5614
Rb2NbCuO3F3,1.6847,-2.6197,35.7293,30.0000,23.4221,5.5344,14.7914,28.7926,0.0447,0.0341,0.0388,0.0607
K2MoAgO3F3,1.9945,-2.3212,3.8932,30.0000,18.2097,6.1885,9.9466,26.4848,0.0447,0.0327,0.0359,0.0678
Rb2GeMnO3S3,1.5648,-1.6768,42.4535,30.0000,24.5803,5.6881,15.7804,29.2791,0.0447,0.0546,0.0393,0.0599
Rb2SnFeSe3Cl3,1.0370,-1.2508,22.5636,30.0000,21.6926,10.7314,1.0000,29.0777,0.0448,0.1947,0.0366,0.5624
Na2GeFeO3S3,1.9466,-1.5679,10.6559,30.0000,19.1788,6.0411,11.0379,27.0877,0.0448,0.0214,0.0365,0.0657
K2ZrMoO6,2.0307,-2.7658,0.2518,30.0000,17.5608,6.1559,9.5062,25.9974,0.0448,0.0283,0.0357,0.0683
K2MnInO3F3,2.0093,-2.4334,2.2925,30.0000,17.9076,6.2025,9.7628,26.3734,0.0448,0.0270,0.0357,0.0679
Rb2MnSbS3Se3,1.0304,-0.9700,22.8672,30.0000,21.5640,10.7920,1.0000,29.0484,0.0448,0.1959,0.0367,0.5655
K2ZrBiO3Cl3,2.0272,-2.2179,0.1866,30.0000,17.5326,6.1957,9.4800,26.0589,0.0449,0.0273,0.0356,0.0685
Rb2SbCuSe3Cl3,1.0261,-1.1792,22.2555,30.0000,21.3643,10.7667,1.0000,28.9917,0.0449,0.1967,0.0366,0.5641
Rb2TiCrO3Br3,1.7890,-2.1405,27.5993,30.0000,21.9547,5.7780,13.1862,28.2053,0.0450,0.0277,0.0382,0.0633
K2SnCuF3I3,0.9691,-1.9409,0.4532,30.0000,17.6678,11.0719,1.0000,28.7812,0.0450,0.1777,0.0337,0.4879
Na2TiCrO3F3,2.0392,-2.8269,0.0375,30.0000,17.4475,6.2172,9.2980,25.9256,0.0450,0.0338,0.0356,0.0696
Li2GeVO3Cl3,1.9316,-1.9078,11.6979,30.0000,19.3304,6.0609,11.0935,27.2366,0.0450,0.0245,0.0366,0.0657
Rb2SnNbO3I3,1.8720,-1.9722,19.4013,30.0000,20.4866,5.9671,12.0728,27.8403,0.0450,0.0228,0.0372,0.0644
Rb2MnGaO6,1.6191,-2.0379,41.4194,30.0000,24.1074,5.5461,15.4319,29.0966,0.0450,0.0443,0.0393,0.0603
Rb2GeMnI6,1.0080,-1.1431,18.2235,30.0000,20.5367,10.8893,1.0000,28.9859,0.0451,0.1964,0.0361,0.5567
Li2GeMoO3S3,1.9547,-1.6104,10.5908,30.0000,19.0273,6.0957,10.8580,27.0509,0.0451,0.0227,0.0365,0.0662
Na2GeMoO3S3,1.9626,-1.5886,9.6412,30.0000,18.8528,6.1318,10.5811,26.9308,0.0451,0.0250,0.0364,0.0672
Rb2TiSbO3Br3,1.8280,-1.9968,24.6170,30.0000,21.2491,5.9058,12.5638,28.0079,0.0451,0.0284,0.0377,0.0646
K2VSbO6,2.0372,-2.3482,0.2511,30.0000,17.4363,6.1627,9.4750,25.9022,0.0451,0.0320,0.0357,0.0688
Rb2GeMnBr3I3,1.0186,-1.3102,20.7417,30.0000,20.9466,10.8184,1.0000,28.9389,0.0451,0.1954,0.0365,0.5579
Rb2SbCuS3I3,1.0046,-0.9256,18.8816,30.0000,20.5964,10.8902,1.0000,28.9052,0.0451,0.1967,0.0362,0.5557
Rb2VFeO3Cl3,1.7051,-2.0674,35.6936,30.0000,23.1124,5.6906,14.3386,28.7788,0.0451,0.0322,0.0388,0.0623
Rb2GeZnS3Se3,1.7765,-0.9887,29.4361,30.0000,22.0003,5.7281,13.6210,28.3998,0.0451,0.0269,0.0382,0.0625
Na2SnCrO3S3,2.0430,-1.7289,0.1287,30.0000,17.3049,6.1878,9.3009,25.7944,0.0452,0.0320,0.0358,0.0693
Rb2GeFeSe3Cl3,1.0580,-1.2972,29.3983,30.0000,22.2954,10.5019,1.0000,29.0314,0.0452,0.1946,0.0376,0.5731
Na2SnNbO3Cl3,2.0425,-2.0247,0.1907,30.0000,17.3332,6.2448,9.1426,25.8338,0.0452,0.0353,0.0357,0.0700
K2SnSbO3F3,2.0397,-2.3518,0.2392,30.0000,17.3774,6.1910,9.2849,25.9545,0.0452,0.0272,0.0356,0.0695
Rb2TiFeO3Cl3,1.7079,-2.1827,35.9045,30.0000,23.1106,5.7055,14.3757,28.7995,0.0453,0.0357,0.0388,0.0621
Rb2SnSbO3Cl3,1.8090,-1.7875,27.3812,30.0000,21.5098,5.8126,12.9222,28.1607,0.0453,0.0236,0.0382,0.0642
Na2SnMoO3S3,2.0390,-1.7340,0.2616,30.0000,17.2516,6.2249,9.2787,25.8313,0.0453,0.0332,0.0357,0.0697
Rb2TaFeO3Cl3,1.7967,-2.1667,27.9916,30.0000,21.6380,5.8319,12.9832,28.2911,0.0453,0.0233,0.0380,0.0640
Na2MnGaO3F3,2.0210,-2.4169,2.9837,30.0000,17.7026,6.1744,9.6535,26.2263,0.0453,0.0298,0.0360,0.0689
K2MoBiO3F3,2.0403,-2.2725,0.2962,30.0000,17.3188,6.1820,9.3699,25.9703,0.0453,0.0313,0.0358,0.0692
Rb2TiBiO3I3,1.8836,-1.8537,18.3741,30.0000,20.1312,5.9512,11.7520,27.3951,0.0453,0.0268,0.0373,0.0654
Na2SnCrO3F3,2.0569,-2.3802,0.1304,30.0000,17.1187,6.2070,9.0009,25.6651,0.0454,0.0366,0.0359,0.0710
Rb2TiGaO3Br3,1.8105,-2.1363,28.1651,30.0000,21.5087,5.8269,12.9949,28.1149,0.0454,0.0255,0.0382,0.0641
Rb2NbCuSe3Br3,1.0069,-1.3051,19.3538,30.0000,20.3743,10.9175,1.0000,28.8417,0.0454,0.1982,0.0362,0.5560
Rb2GeCuF3I3,1.0297,-1.9351,25.5894,30.0000,21.5370,10.7902,1.0000,28.9984,0.0455,0.2019,0.0371,0.5758
Na2VTaO6,2.0440,-2.8559,0.9562,30.0000,17.3154,6.1433,9.2211,25.6500,0.0455,0.0292,0.0360,0.0700
Rb2VMnO3Cl3,1.7314,-2.1260,35.7706,30.0000,22.7062,5.7037,13.9947,28.6223,0.0455,0.0348,0.0389,0.0632
Na2SnVO3F3,2.0560,-2.4619,0.1887,30.0000,17.1235,6.1635,9.0115,25.6299,0.0455,0.0287,0.0359,0.0711
Na2SnWO6,2.0548,-2.0894,0.2005,30.0000,17.0871,6.1821,9.2455,25.6470,0.0455,0.0344,0.0359,0.0702
Li2GeWO3S3,1.9862,-1.6438,8.3179,30.0000,18.3813,6.1966,9.9839,26.5509,0.0455,0.0314,0.0365,0.0696
Rb2MnSbO3F3,1.7570,-2.3704,34.1494,30.0000,22.4423,5.7976,13.5875,28.6231,0.0456,0.0284,0.0387,0.0642
K2TiFeO3F3,2.0615,-2.6883,0.0462,30.0000,16.9563,6.1556,9.1443,25.6000,0.0456,0.0340,0.0360,0.0700
Rb2GeMoS6,1.7355,-1.0893,35.4618,30.0000,22.6254,5.7349,13.9195,28.6389,0.0456,0.0299,0.0389,0.0631
K2SnGaO3F3,2.0369,-2.3926,2.3273,30.0000,17.3949,6.1803,9.4708,26.0003,0.0456,0.0296,0.0360,0.0696
Rb2TaZnO3Cl3,1.8187,-2.1963,27.5262,30.0000,21.1508,5.8736,12.7734,28.1795,0.0457,0.0217,0.0382,0.0645
Rb2WBiO3Cl3,1.8752,-1.8257,21.6167,30.0000,20.4059,5.9330,12.0609,27.7194,0.0457,0.0223,0.0376,0.0656
K2NbSbO6,2.0534,-2.5751,0.2716,30.0000,17.0315,6.1169,9.1571,25.4956,0.0457,0.0319,0.0359,0.0703
Rb2WAgO3Cl3,1.8346,-1.7380,27.3667,30.0000,21.2363,5.9124,12.5543,28.0012,0.0457,0.0254,0.0382,0.0652
Rb2SnZnO3S3,1.7923,-1.7063,30.9313,30.0000,21.7852,5.8232,13.1218,28.2065,0.0457,0.0265,0.0385,0.0643
Rb2GeWS6,1.8023,-1.0904,30.4143,30.0000,21.7054,5.8130,12.9545,28.2080,0.0457,0.0239,0.0385,0.0648
Na2ZrInO3Cl3,2.0463,-2.1977,2.0146,30.0000,17.3100,6.2403,9.1607,25.9301,0.0457,0.0319,0.0360,0.0712
K2SnFeO3F3,2.0605,-2.2673,0.1280,30.0000,16.9677,6.2163,9.0185,25.5352,0.0457,0.0350,0.0359,0.0713
K2VMnO3F3,2.0665,-2.7548,0.1154,30.0000,16.9741,6.2229,8.8850,25.5178,0.0458,0.0345,0.0360,0.0718
Rb2ZrMoO3S3,1.7958,-2.0619,30.8323,30.0000,21.6838,5.8555,13.0543,28.2848,0.0458,0.0260,0.0385,0.0648
Na2SnCrO6,2.0577,-2.1132,0.1311,30.0000,16.9850,6.1544,9.2529,25.5915,0.0458,0.0329,0.0358,0.0698
K2SnWO6,2.0637,-2.0538,0.2030,30.0000,17.0174,6.1595,9.1848,25.5545,0.0458,0.0318,0.0359,0.0703
K2GeTaO3F3,1.9958,-2.6821,8.5451,30.0000,18.2978,6.1836,9.8896,26.4914,0.0458,0.0263,0.0366,0.0698
Rb2SnCuCl3I3,1.0093,-1.3124,18.6922,30.0000,20.1893,10.8397,1.0000,28.8186,0.0458,0.1980,0.0362,0.5572
Na2VMnO3F3,2.0624,-2.6789,0.1001,30.0000,17.0098,6.2340,8.9522,25.5419,0.0458,0.0325,0.0360,0.0712
K2GeFeS3I3,0.9663,-0.9630,5.3638,30.0000,17.8100,11.0261,1.0000,28.6795,0.0458,0.1851,0.0345,0.5083
Na2ZrInO3F3,2.0465,-2.7808,2.2945,30.0000,17.1909,6.1574,9.2421,25.6822,0.0459,0.0333,0.0362,0.0702
Na2GeInO3Cl3,1.9772,-1.7839,10.8014,30.0000,18.4624,6.2068,10.1738,26.7980,0.0459,0.0296,0.0367,0.0698
K2WMnO6,2.0673,-2.1792,0.1500,30.0000,16.9751,6.2142,9.0072,25.6430,0.0459,0.0338,0.0359,0.0715
Rb2SbZnO3F3,1.7775,-2.3562,33.3791,30.0000,21.9890,5.7687,13.4281,28.2792,0.0459,0.0240,0.0387,0.0643
Rb2NbTaO3S3,1.8367,-2.1344,26.7911,30.0000,20.9814,5.9372,12.3195,27.9522,0.0459,0.0235,0.0381,0.0661
Rb2MoGaO3Br3,1.8546,-1.7121,26.0927,30.0000,20.8076,5.9605,12.3137,27.9817,0.0459,0.0219,0.0381,0.0663
Na2GeBiO3Cl3,2.0073,-1.6246,7.1828,30.0000,17.9537,6.1740,9.8009,26.2514,0.0460,0.0314,0.0365,0.0696
Na2WGaO3F3,2.0494,-2.3424,2.1593,30.0000,17.2060,6.1743,9.1309,25.6958,0.0460,0.0315,0.0362,0.0718
Na2WGaO3Cl3,2.0467,-1.7235,1.9234,30.0000,17.1884,6.1400,9.2591,25.6239,0.0460,0.0340,0.0363,0.0703
Rb2TaCuO3F3,1.8111,-2.6733,30.2473,30.0000,21.3557,5.8624,12.7592,28.1510,0.0460,0.0246,0.0386,0.0656
Na2CrMnO3F3,2.0635,-2.5268,0.0277,30.0000,16.7974,6.1658,8.9860,25.4342,0.0460,0.0355,0.0359,0.0712
Rb2SbCuSe3Br3,0.9969,-1.1519,18.7009,30.0000,19.7854,11.0182,1.0000,28.9300,0.0460,0.2015,0.0362,0.5612
Na2GeSbO3Cl3,2.0103,-1.7090,8.7302,30.0000,18.1151,6.0954,10.1140,26.2363,0.0460,0.0286,0.0367,0.0694
K2SnCrO3S3,2.0694,-1.7819,0.1376,30.0000,16.8381,6.2988,8.7516,25.5485,0.0460,0.0341,0.0359,0.0721
Na2GeWO3S3,1.9974,-1.5438,7.7185,30.0000,18.0445,6.1873,9.8101,26.5373,0.0460,0.0291,0.0366,0.0699
Rb2CrMnO3Cl3,1.7589,-1.7926,35.6404,30.0000,22.2525,5.8140,13.5924,28.6176,0.0460,0.0267,0.0390,0.0648
Rb2TiWO3S3,1.8370,-2.0175,28.2719,30.0000,21.0485,5.8649,12.5653,27.9912,0.0461,0.0249,0.0384,0.0658
Na2SnGeO3S3,2.0059,-1.6190,8.9934,30.0000,18.0947,6.1271,10.0372,26.3742,0.0461,0.0316,0.0369,0.0692
Na2GeCrO3S3,1.9898,-1.5851,10.7982,30.0000,18.3343,6.1763,9.9789,26.5120,0.0462,0.0306,0.0369,0.0710
Rb2FeMnO3F3,1.7385,-2.4226,39.8266,30.0000,22.7329,5.6762,14.0759,28.6459,0.0462,0.0317,0.0395,0.0640
K2GeNbO3Cl3,2.0094,-2.0363,8.6388,30.0000,17.9561,6.2335,9.6821,26.2716,0.0462,0.0333,0.0367,0.0712
Rb2WSbO3Cl3,1.8785,-1.7989,24.5803,30.0000,20.3871,6.0239,11.7425,27.6560,0.0463,0.0266,0.0381,0.0676
Na2SnTaO3F3,2.0743,-2.7514,0.8249,30.0000,16.7827,6.1427,8.9278,25.3242,0.0463,0.0319,0.0361,0.0715
K2ZrInO3Cl3,2.0682,-2.2655,1.8841,30.0000,16.8767,6.1322,9.1075,25.3904,0.0463,0.0318,0.0363,0.0714
