ML_MAE_eV,Achieved_PCE_Percent,SQ_Saturation_Percent,LCOE_Penalty_Current,LCOE_Penalty_Future
0.23585,27.75797,98.96340,0.00044,0.00004
0.47279,25.81951,92.05234,0.00365,0.00031
0.17357,28.00274,99.83605,0.00007,0.00001
0.38021,23.48323,83.72300,0.00821,0.00070
0.34317,27.07445,96.52650,0.00152,0.00013
0.56619,23.23942,82.85376,0.00874,0.00074
0.37286,27.30367,97.34370,0.00115,0.00010
0.03877,28.02543,99.91694,0.00004,0.00000
0.41118,27.05891,96.47109,0.00154,0.00013
0.39894,26.61344,94.88290,0.00228,0.00019
0.55631,26.87245,95.80632,0.00185,0.00016
0.47302,26.97038,96.15546,0.00169,0.00014
0.06578,28.04942,100.00249,0.00000,0.00000
0.52027,0.50000,1.78261,2.32679,0.19770
0.48001,27.75157,98.94057,0.00045,0.00004
0.30057,25.60408,91.28429,0.00403,0.00034
0.44101,22.29960,79.50307,0.01089,0.00093
0.45481,27.33593,97.45873,0.00110,0.00009
0.42944,28.01958,99.89608,0.00004,0.00000
0.28385,27.25454,97.16854,0.00123,0.00010
0.36864,27.65933,98.61172,0.00059,0.00005
0.05860,28.04245,99.97764,0.00001,0.00000
0.27154,28.04522,99.98750,0.00001,0.00000
0.28980,28.04916,100.00153,0.00000,0.00000
0.10617,28.03012,99.93365,0.00003,0.00000
0.08031,27.84580,99.27653,0.00031,0.00003
0.39628,26.77982,95.47608,0.00200,0.00017
0.46750,0.50000,1.78261,2.32679,0.19770
0.17875,27.68704,98.71052,0.00055,0.00005
0.49460,26.22425,93.49532,0.00294,0.00025
0.15548,28.03774,99.96085,0.00002,0.00000
0.56064,0.50000,1.78261,2.32679,0.19770
0.59674,25.64526,91.43110,0.00396,0.00034
0.04823,28.04441,99.98461,0.00001,0.00000
0.13507,27.80797,99.14165,0.00037,0.00003
0.17552,28.03799,99.96171,0.00002,0.00000
0.34941,28.02306,99.90849,0.00004,0.00000
0.28856,25.92555,92.43039,0.00346,0.00029
0.34951,27.96477,99.70069,0.00013,0.00001
0.31520,27.32713,97.42735,0.00112,0.00009
0.09048,27.73752,98.89049,0.00047,0.00004
0.08583,28.04430,99.98424,0.00001,0.00000
0.47995,20.59226,73.41604,0.01529,0.00130
0.25342,26.51720,94.53978,0.00244,0.00021
0.47192,27.22104,97.04911,0.00128,0.00011
0.43073,26.81939,95.61716,0.00194,0.00016
0.03060,28.04983,100.00394,0.00000,0.00000
0.33987,26.97242,96.16272,0.00169,0.00014
0.26064,27.69030,98.72215,0.00055,0.00005
0.31414,27.88217,99.40618,0.00025,0.00002
0.17485,28.04937,100.00228,0.00000,0.00000
0.06558,27.90265,99.47923,0.00022,0.00002
0.51998,16.73783,59.67411,0.02854,0.00242
0.28680,27.94629,99.63479,0.00015,0.00001
0.41319,26.92145,95.98103,0.00177,0.00015
0.00376,28.04906,100.00120,0.00000,0.00000
0.00762,28.04800,99.99741,0.00000,0.00000
0.52337,0.50000,1.78261,2.32679,0.19770
0.09729,28.05000,100.00454,0.00000,0.00000
0.24087,26.36640,94.00214,0.00269,0.00023
0.41277,27.20409,96.98869,0.00131,0.00011
0.47345,27.92412,99.55575,0.00019,0.00002
0.29351,28.04872,99.99997,0.00000,0.00000
0.36770,28.02902,99.92973,0.00003,0.00000
0.52071,27.41472,97.73962,0.00098,0.00008
0.42550,27.92392,99.55505,0.00019,0.00002
0.33557,0.50000,1.78261,2.32679,0.19770
0.21165,27.80904,99.14547,0.00036,0.00003
0.46527,22.11800,78.85562,0.01132,0.00096
0.21897,26.79406,95.52682,0.00198,0.00017
0.51935,0.50000,1.78261,2.32679,0.19770
0.57183,0.50000,1.78261,2.32679,0.19770
0.53776,0.50000,1.78261,2.32679,0.19770
0.49606,27.94349,99.62482,0.00016,0.00001
0.08080,28.02483,99.91482,0.00004,0.00000
0.58656,26.79097,95.51583,0.00198,0.00017
0.20276,27.97728,99.74529,0.00011,0.00001
0.56152,27.77706,99.03145,0.00041,0.00004
0.16876,27.94695,99.63715,0.00015,0.00001
0.05422,27.97471,99.73612,0.00011,0.00001
0.34671,27.78671,99.06586,0.00040,0.00003
0.50257,25.97735,92.61507,0.00337,0.00029
0.13704,28.01605,99.88351,0.00005,0.00000
0.44672,27.86381,99.34075,0.00028,0.00002
0.59940,27.33541,97.45688,0.00110,0.00009
0.48294,25.03012,89.23801,0.00509,0.00043
0.59608,17.84042,63.60508,0.02416,0.00205
0.50796,27.86009,99.32749,0.00029,0.00002
0.05343,28.03769,99.96064,0.00002,0.00000
0.17344,27.77199,99.01338,0.00042,0.00004
0.28683,27.48700,97.99733,0.00086,0.00007
0.08904,28.03248,99.94208,0.00002,0.00000
0.35496,27.73008,98.86397,0.00049,0.00004
0.39399,27.97143,99.72443,0.00012,0.00001
0.42151,26.84609,95.71234,0.00189,0.00016
0.05332,28.04990,100.00417,0.00000,0.00000
0.04119,28.02020,99.89830,0.00004,0.00000
0.00977,28.04912,100.00141,0.00000,0.00000
0.18144,26.10422,93.06739,0.00315,0.00027
0.21996,27.57490,98.31072,0.00073,0.00006
0.08494,27.93490,99.59418,0.00017,0.00001
0.27512,26.92929,96.00895,0.00176,0.00015
0.47614,27.03215,96.37569,0.00159,0.00013
0.01950,28.04975,100.00366,0.00000,0.00000
0.21049,26.92512,95.99410,0.00176,0.00015
0.28546,28.04867,99.99979,0.00000,0.00000
0.12613,27.60070,98.40270,0.00069,0.00006
0.46219,23.90280,85.21886,0.00732,0.00062
0.38828,0.50000,1.78261,2.32679,0.19770
0.32304,26.55458,94.67303,0.00238,0.00020
0.00350,28.04836,99.99870,0.00000,0.00000
0.51477,24.06627,85.80166,0.00699,0.00059
0.05057,27.96892,99.71549,0.00012,0.00001
0.03914,28.03561,99.95325,0.00002,0.00000
0.04171,27.98928,99.78807,0.00009,0.00001
0.04878,27.96481,99.70083,0.00013,0.00001
0.10878,28.03569,99.95352,0.00002,0.00000
0.36097,25.73104,91.73693,0.00380,0.00032
0.42650,26.55714,94.68217,0.00237,0.00020
0.20073,27.22637,97.06811,0.00128,0.00011
0.25764,27.95230,99.65623,0.00015,0.00001
0.15058,27.86455,99.34338,0.00028,0.00002
0.55585,0.50000,1.78261,2.32679,0.19770
0.01168,28.04494,99.98652,0.00001,0.00000
0.36532,25.97210,92.59638,0.00338,0.00029
0.04621,28.03216,99.94093,0.00002,0.00000
0.58669,26.24467,93.56813,0.00290,0.00025
0.59534,0.50000,1.78261,2.32679,0.19770
0.52048,24.50639,87.37077,0.00610,0.00052
0.48119,27.95166,99.65393,0.00015,0.00001
0.30763,27.89910,99.46654,0.00023,0.00002
0.46558,17.55174,62.57589,0.02526,0.00215
0.09980,27.96896,99.71562,0.00012,0.00001
0.45506,27.81268,99.15844,0.00036,0.00003
0.27598,28.04671,99.99282,0.00000,0.00000
0.59514,24.42561,87.08278,0.00626,0.00053
0.39535,27.51834,98.10905,0.00081,0.00007
0.11256,28.04603,99.99039,0.00000,0.00000
0.23323,28.04989,100.00414,0.00000,0.00000
0.45728,26.92782,96.00371,0.00176,0.00015
0.01286,28.04962,100.00320,0.00000,0.00000
0.59910,0.50000,1.78261,2.32679,0.19770
0.38064,28.03970,99.96782,0.00001,0.00000
0.17664,26.61912,94.90314,0.00227,0.00019
0.54533,27.55746,98.24855,0.00075,0.00006
0.21133,27.71077,98.79510,0.00052,0.00004
0.41289,26.79067,95.51476,0.00198,0.00017
0.09855,27.97359,99.73213,0.00011,0.00001
0.11393,27.23370,97.09425,0.00126,0.00011
0.41746,27.19099,96.94200,0.00133,0.00011
0.03572,28.02794,99.92589,0.00003,0.00000
0.27435,25.91334,92.38688,0.00348,0.00030
0.12873,27.96691,99.70831,0.00012,0.00001
0.26975,27.47725,97.96255,0.00088,0.00007
0.48881,15.79027,56.29584,0.03278,0.00279
0.18974,27.50649,98.06681,0.00083,0.00007
0.37378,26.00042,92.69735,0.00333,0.00028
0.50685,0.50000,1.78261,2.32679,0.19770
0.29107,26.82723,95.64508,0.00192,0.00016
0.21218,28.04457,99.98520,0.00001,0.00000
0.25275,27.93290,99.58707,0.00018,0.00001
0.23264,27.29250,97.30390,0.00117,0.00010
0.13719,28.04620,99.99098,0.00000,0.00000
0.24128,0.50000,1.78261,2.32679,0.19770
0.33029,28.04297,99.97949,0.00001,0.00000
0.26434,26.41438,94.17318,0.00261,0.00022
0.36779,28.01575,99.88242,0.00005,0.00000
0.32143,27.58202,98.33611,0.00071,0.00006
0.30032,27.57139,98.29821,0.00073,0.00006
0.24790,27.92854,99.57153,0.00018,0.00002
0.53531,27.40759,97.71421,0.00099,0.00008
0.25485,25.75611,91.82630,0.00376,0.00032
0.58341,0.50000,1.78261,2.32679,0.19770
0.55667,27.68580,98.70611,0.00055,0.00005
0.01343,28.04865,99.99975,0.00000,0.00000
0.41431,27.14951,96.79411,0.00140,0.00012
0.17555,0.50000,1.78261,2.32679,0.19770
0.10825,27.83681,99.24449,0.00032,0.00003
0.20598,27.52281,98.12499,0.00081,0.00007
0.42108,28.04859,99.99952,0.00000,0.00000
0.33998,27.95517,99.66645,0.00014,0.00001
0.31080,26.09082,93.01964,0.00317,0.00027
0.23836,27.36668,97.56836,0.00105,0.00009
0.44005,12.65626,45.12241,0.05136,0.00436
0.31834,26.69257,95.16501,0.00215,0.00018
0.32206,27.08770,96.57371,0.00150,0.00013
0.48446,27.49309,98.01903,0.00085,0.00007
0.04603,28.02755,99.92451,0.00003,0.00000
0.38634,0.50000,1.78261,2.32679,0.19770
0.08227,27.99847,99.82083,0.00008,0.00001
0.54175,0.50000,1.78261,2.32679,0.19770
0.51776,24.50867,87.37892,0.00610,0.00052
0.00751,28.04606,99.99049,0.00000,0.00000
0.28770,27.53538,98.16982,0.00079,0.00007
0.50341,27.79589,99.09858,0.00038,0.00003
0.14294,27.96745,99.71025,0.00012,0.00001
0.03995,28.03948,99.96704,0.00001,0.00000
0.56124,25.93089,92.44945,0.00345,0.00029
0.21719,28.04656,99.99228,0.00000,0.00000
0.57191,27.23706,97.10622,0.00126,0.00011
0.41814,0.50000,1.78261,2.32679,0.19770
0.57463,23.64444,84.29775,0.00787,0.00067
0.03876,28.04815,99.99796,0.00000,0.00000
0.37256,26.73201,95.30561,0.00208,0.00018
0.41421,27.92092,99.54436,0.00019,0.00002
0.00313,28.04903,100.00110,0.00000,0.00000
0.58965,0.50000,1.78261,2.32679,0.19770
0.42536,27.45139,97.87038,0.00092,0.00008
0.28950,27.61635,98.45850,0.00066,0.00006
0.35665,22.71964,81.00063,0.00991,0.00084
0.00227,28.04838,99.99876,0.00000,0.00000
0.25675,28.04519,99.98738,0.00001,0.00000
0.51804,27.95155,99.65353,0.00015,0.00001
0.45896,26.38331,94.06243,0.00267,0.00023
0.33237,23.62724,84.23640,0.00790,0.00067
0.27385,28.03920,99.96606,0.00001,0.00000
0.03582,28.04966,100.00334,0.00000,0.00000
0.34355,27.56281,98.26762,0.00074,0.00006
0.29294,27.93328,99.58840,0.00017,0.00001
0.00874,28.04420,99.98387,0.00001,0.00000
0.15102,27.76289,98.98095,0.00043,0.00004
0.26322,22.32491,79.59331,0.01083,0.00092
0.51388,25.46542,90.78993,0.00428,0.00036
0.51738,28.01475,99.87886,0.00005,0.00000
0.13444,28.00456,99.84253,0.00007,0.00001
0.16832,27.94125,99.61683,0.00016,0.00001
0.52492,0.50000,1.78261,2.32679,0.19770
0.42584,24.55329,87.53800,0.00601,0.00051
0.26327,27.97954,99.75335,0.00010,0.00001
0.30472,27.18597,96.92410,0.00134,0.00011
0.14400,27.88260,99.40773,0.00025,0.00002
0.14323,28.04996,100.00442,0.00000,0.00000
0.36035,27.50565,98.06382,0.00083,0.00007
0.19812,26.42957,94.22734,0.00259,0.00022
0.44180,27.80801,99.14181,0.00037,0.00003
0.36667,25.79480,91.96424,0.00369,0.00031
0.09286,28.04999,100.00452,0.00000,0.00000
0.46276,22.61073,80.61234,0.01016,0.00086
0.30185,28.03123,99.93763,0.00003,0.00000
0.07542,28.04965,100.00331,0.00000,0.00000
0.43407,0.50000,1.78261,2.32679,0.19770
0.54599,27.92681,99.56536,0.00018,0.00002
0.40758,27.03863,96.39878,0.00158,0.00013
0.14736,28.01062,99.86415,0.00006,0.00000
0.30615,27.70933,98.78997,0.00052,0.00004
0.29472,27.97738,99.74565,0.00011,0.00001
0.58625,25.76295,91.85071,0.00375,0.00032
0.30529,27.45036,97.86671,0.00092,0.00008
0.44181,27.30133,97.33536,0.00116,0.00010
0.42460,24.68206,87.99707,0.00576,0.00049
0.42545,0.50000,1.78261,2.32679,0.19770
0.39623,27.83809,99.24903,0.00032,0.00003
0.33859,27.67796,98.67814,0.00057,0.00005
0.02537,28.03412,99.94794,0.00002,0.00000
0.28187,27.19414,96.95322,0.00133,0.00011
0.29959,27.97917,99.75203,0.00010,0.00001
0.11616,27.46931,97.93424,0.00089,0.00008
0.01842,28.04999,100.00451,0.00000,0.00000
0.39167,27.14673,96.78420,0.00140,0.00012
0.45416,27.76721,98.99634,0.00043,0.00004
0.17617,28.04397,99.98307,0.00001,0.00000
0.03714,28.04889,100.00059,0.00000,0.00000
0.27024,27.37333,97.59208,0.00104,0.00009
0.37195,0.50000,1.78261,2.32679,0.19770
0.54758,0.50000,1.78261,2.32679,0.19770
0.43209,27.82124,99.18897,0.00035,0.00003
0.50494,27.39874,97.68267,0.00100,0.00009
0.46331,23.44932,83.60208,0.00828,0.00070
0.37795,26.88186,95.83985,0.00183,0.00016
0.10700,27.93051,99.57853,0.00018,0.00002
0.29775,0.50000,1.78261,2.32679,0.19770
0.10969,28.02747,99.92423,0.00003,0.00000
0.33488,0.50000,1.78261,2.32679,0.19770
0.42114,27.97963,99.75367,0.00010,0.00001
0.22012,27.92345,99.55335,0.00019,0.00002
0.18165,27.77591,99.02736,0.00041,0.00004
0.56130,27.31367,97.37935,0.00114,0.00010
0.37888,27.43955,97.82814,0.00094,0.00008
0.26099,27.63673,98.53116,0.00063,0.00005
0.42687,0.50000,1.78261,2.32679,0.19770
0.38016,27.87181,99.36927,0.00027,0.00002
0.41161,27.75671,98.95891,0.00044,0.00004
0.47398,0.50000,1.78261,2.32679,0.19770
0.16749,26.20651,93.43209,0.00297,0.00025
0.54452,25.54831,91.08545,0.00413,0.00035
0.58577,22.33166,79.61739,0.01081,0.00092
0.25766,27.29477,97.31197,0.00117,0.00010
0.14946,28.02020,99.89830,0.00004,0.00000
0.57280,28.02621,99.91973,0.00003,0.00000
0.05488,28.01774,99.88952,0.00005,0.00000
0.37340,26.13564,93.17942,0.00309,0.00026
0.06074,28.02681,99.92187,0.00003,0.00000
0.19027,26.89166,95.87480,0.00182,0.00015
0.50197,27.12347,96.70126,0.00144,0.00012
0.58614,0.50000,1.78261,2.32679,0.19770
0.05615,28.04964,100.00326,0.00000,0.00000
0.22598,27.94581,99.63310,0.00016,0.00001
0.54888,27.34548,97.49279,0.00109,0.00009
0.02794,28.04961,100.00314,0.00000,0.00000
0.01651,28.04907,100.00124,0.00000,0.00000
0.57035,26.03702,92.82781,0.00326,0.00028
0.47817,27.92215,99.54873,0.00019,0.00002
0.56398,24.87634,88.68973,0.00539,0.00046
0.51591,28.04849,99.99918,0.00000,0.00000
0.44210,28.01083,99.86491,0.00006,0.00000
0.34960,27.87138,99.36773,0.00027,0.00002
0.10295,27.88452,99.41456,0.00025,0.00002
0.04898,27.97418,99.73422,0.00011,0.00001
0.48838,27.98666,99.77874,0.00009,0.00001
0.31482,27.87697,99.38764,0.00026,0.00002
0.01076,28.04698,99.99377,0.00000,0.00000
0.52342,21.69960,77.36394,0.01236,0.00105
0.42387,0.50000,1.78261,2.32679,0.19770
0.08818,28.04328,99.98060,0.00001,0.00000
0.00586,28.04713,99.99430,0.00000,0.00000
0.14049,27.79744,99.10411,0.00038,0.00003
0.54369,0.50000,1.78261,2.32679,0.19770
0.24586,27.10842,96.64759,0.00146,0.00012
0.57576,25.92650,92.43379,0.00346,0.00029
0.35199,27.86392,99.34113,0.00028,0.00002
0.32831,27.85225,99.29952,0.00030,0.00003
0.00972,28.04734,99.99507,0.00000,0.00000
0.12980,27.81949,99.18274,0.00035,0.00003
0.07279,28.02716,99.92311,0.00003,0.00000
0.37870,28.04265,99.97834,0.00001,0.00000
0.37254,27.37072,97.58278,0.00105,0.00009
0.57375,0.50000,1.78261,2.32679,0.19770
0.09898,27.56347,98.26997,0.00074,0.00006
0.32453,27.99148,99.79590,0.00009,0.00001
0.34201,28.03715,99.95873,0.00002,0.00000
0.34362,28.02315,99.90883,0.00004,0.00000
0.16305,27.88905,99.43072,0.00024,0.00002
0.09999,27.91073,99.50800,0.00021,0.00002
0.26340,27.20430,96.98943,0.00131,0.00011
0.11459,27.69737,98.74732,0.00054,0.00005
0.07344,28.04932,100.00213,0.00000,0.00000
0.03198,28.04865,99.99973,0.00000,0.00000
0.37338,28.04477,99.98589,0.00001,0.00000
0.15792,27.70658,98.78018,0.00052,0.00004
0.34951,28.00497,99.84399,0.00007,0.00001
0.29093,28.04030,99.96996,0.00001,0.00000
0.25768,27.88854,99.42892,0.00024,0.00002
0.25733,27.53794,98.17893,0.00078,0.00007
0.35668,27.71314,98.80357,0.00051,0.00004
0.30434,28.03704,99.95835,0.00002,0.00000
0.20193,27.51475,98.09627,0.00082,0.00007
0.31222,25.96456,92.56950,0.00339,0.00029
0.00329,28.04738,99.99519,0.00000,0.00000
0.35948,28.01675,99.88601,0.00005,0.00000
0.01113,28.04505,99.98690,0.00001,0.00000
0.36756,27.83663,99.24382,0.00032,0.00003
0.18323,27.50327,98.05532,0.00084,0.00007
0.01161,28.04006,99.96911,0.00001,0.00000
0.21922,27.61461,98.45228,0.00066,0.00006
0.30816,26.82010,95.61968,0.00193,0.00016
0.39165,26.30767,93.79274,0.00279,0.00024
0.41605,0.50000,1.78261,2.32679,0.19770
0.10804,27.32992,97.43729,0.00111,0.00009
0.56485,28.01544,99.88133,0.00005,0.00000
0.31033,27.58374,98.34223,0.00071,0.00006
0.37430,23.22029,82.78556,0.00878,0.00075
0.23277,27.02825,96.36177,0.00159,0.00014
0.08712,28.03163,99.93904,0.00003,0.00000
0.44805,27.93195,99.58367,0.00018,0.00002
0.44649,28.00718,99.85188,0.00006,0.00001
0.32840,25.90535,92.35838,0.00349,0.00030
0.39354,26.05121,92.87841,0.00324,0.00028
0.52654,23.86295,85.07678,0.00741,0.00063
0.19330,26.86215,95.76960,0.00187,0.00016
0.36595,16.07134,57.29795,0.03147,0.00267
0.19095,27.98445,99.77084,0.00010,0.00001
0.37273,27.97070,99.72183,0.00012,0.00001
0.51473,21.48985,76.61615,0.01289,0.00110
0.17863,26.69657,95.17927,0.00214,0.00018
0.47106,28.00144,99.83141,0.00007,0.00001
0.52140,27.16261,96.84081,0.00138,0.00012
0.48869,28.02177,99.90390,0.00004,0.00000
0.37519,27.97800,99.74785,0.00011,0.00001
0.32199,28.04911,100.00136,0.00000,0.00000
0.33849,0.50000,1.78261,2.32679,0.19770
0.01831,28.04955,100.00294,0.00000,0.00000
0.57776,26.82305,95.63020,0.00193,0.00016
0.13409,27.87959,99.39699,0.00026,0.00002
0.21637,27.18441,96.91851,0.00134,0.00011
0.06197,28.04081,99.97179,0.00001,0.00000
0.53021,0.50000,1.78261,2.32679,0.19770
0.23800,28.03381,99.94681,0.00002,0.00000
0.20983,28.04631,99.99137,0.00000,0.00000
0.57251,0.50000,1.78261,2.32679,0.19770
0.05891,27.98292,99.76540,0.00010,0.00001
0.39875,28.04216,99.97659,0.00001,0.00000
0.46299,19.95806,71.15496,0.01712,0.00145
0.03646,28.04258,99.97811,0.00001,0.00000
0.58480,27.62975,98.50626,0.00064,0.00005
0.01889,28.04621,99.99105,0.00000,0.00000
0.23840,27.91550,99.52504,0.00020,0.00002
0.00466,28.04995,100.00436,0.00000,0.00000
0.51184,28.04998,100.00447,0.00000,0.00000
0.09528,27.96492,99.70121,0.00013,0.00001
0.38779,28.00486,99.84362,0.00007,0.00001
0.00328,28.04910,100.00133,0.00000,0.00000
0.50085,23.43174,83.53943,0.00832,0.00071
0.04151,28.04468,99.98559,0.00001,0.00000
0.06180,28.04923,100.00178,0.00000,0.00000
0.58167,27.41701,97.74779,0.00097,0.00008
0.33911,27.37395,97.59427,0.00104,0.00009
0.48819,27.54529,98.20513,0.00077,0.00007
0.25309,27.90381,99.48335,0.00022,0.00002
0.40891,28.01347,99.87432,0.00005,0.00000
0.52474,0.50000,1.78261,2.32679,0.19770
0.22368,27.98831,99.78462,0.00009,0.00001
0.01856,28.04904,100.00113,0.00000,0.00000
0.38070,26.04324,92.85000,0.00325,0.00028
0.43283,28.02488,99.91497,0.00004,0.00000
0.37516,19.51645,69.58054,0.01846,0.00157
0.51735,25.76144,91.84531,0.00375,0.00032
0.54591,0.50000,1.78261,2.32679,0.19770
0.08168,28.04179,99.97529,0.00001,0.00000
0.15170,27.98099,99.75850,0.00010,0.00001
0.29266,27.99784,99.81857,0.00008,0.00001
0.40841,27.30188,97.33733,0.00116,0.00010
0.27186,27.94698,99.63726,0.00015,0.00001
0.13532,27.87128,99.36739,0.00027,0.00002
0.50073,28.03601,99.95466,0.00002,0.00000
0.23907,0.50000,1.78261,2.32679,0.19770
0.47441,27.98693,99.77970,0.00009,0.00001
0.52711,26.49716,94.46832,0.00247,0.00021
0.19077,27.93885,99.60826,0.00017,0.00001
0.18393,27.59998,98.40012,0.00069,0.00006
0.50299,0.50000,1.78261,2.32679,0.19770
0.42292,22.89575,81.62848,0.00950,0.00081
0.41907,27.75246,98.94376,0.00045,0.00004
0.20983,25.86800,92.22522,0.00356,0.00030
0.15998,27.90841,99.49974,0.00021,0.00002
0.09757,28.04455,99.98513,0.00001,0.00000
0.40238,27.05492,96.45687,0.00155,0.00013
0.07067,28.01190,99.86871,0.00006,0.00000
0.37375,28.04828,99.99841,0.00000,0.00000
0.47223,27.01000,96.29670,0.00162,0.00014
0.39153,26.75536,95.38885,0.00204,0.00017
0.36163,28.04935,100.00223,0.00000,0.00000
0.43851,0.50000,1.78261,2.32679,0.19770
0.00219,28.04847,99.99910,0.00000,0.00000
0.24933,25.80544,92.00219,0.00367,0.00031
0.54083,21.59583,76.99397,0.01262,0.00107
0.22884,27.92463,99.55758,0.00019,0.00002
0.51773,0.50000,1.78261,2.32679,0.19770
0.33488,24.71230,88.10489,0.00570,0.00048
0.33699,0.50000,1.78261,2.32679,0.19770
0.41361,21.98162,78.36939,0.01166,0.00099
0.12338,26.33445,93.88821,0.00275,0.00023
0.25359,27.01501,96.31456,0.00162,0.00014
0.45510,24.45728,87.19570,0.00620,0.00053
0.10138,28.02849,99.92786,0.00003,0.00000
0.04700,28.02057,99.89963,0.00004,0.00000
0.49855,20.34868,72.54763,0.01598,0.00136
0.44913,28.03830,99.96283,0.00002,0.00000
0.11762,27.27327,97.23532,0.00120,0.00010
0.09945,27.92591,99.56214,0.00019,0.00002
0.20490,27.81702,99.17392,0.00035,0.00003
0.55449,26.34504,93.92597,0.00273,0.00023
0.04860,28.04180,99.97531,0.00001,0.00000
0.16695,27.49882,98.03946,0.00084,0.00007
0.43825,27.17912,96.89967,0.00135,0.00011
0.04443,28.02840,99.92753,0.00003,0.00000
0.09553,28.02029,99.89862,0.00004,0.00000
0.07224,28.03277,99.94312,0.00002,0.00000
0.24470,27.96644,99.70662,0.00012,0.00001
0.27904,28.04948,100.00269,0.00000,0.00000
0.54651,26.29625,93.75205,0.00281,0.00024
0.40432,26.75469,95.38647,0.00204,0.00017
0.29366,26.19899,93.40529,0.00298,0.00025
0.07554,27.95189,99.65476,0.00015,0.00001
0.24172,27.66916,98.64677,0.00058,0.00005
0.59898,24.35980,86.84816,0.00640,0.00054
0.41046,28.04963,100.00323,0.00000,0.00000
0.57929,26.89808,95.89769,0.00181,0.00015
0.46774,26.88670,95.85712,0.00183,0.00016
0.45038,0.50000,1.78261,2.32679,0.19770
0.07337,27.91217,99.51316,0.00021,0.00002
0.06201,28.04363,99.98182,0.00001,0.00000
0.41695,0.50000,1.78261,2.32679,0.19770
0.29595,28.01152,99.86735,0.00006,0.00000
0.38926,28.01323,99.87346,0.00005,0.00000
0.36534,27.94252,99.62135,0.00016,0.00001
0.29558,27.83646,99.24324,0.00032,0.00003
0.43172,25.87842,92.26236,0.00354,0.00030
0.10942,28.04807,99.99766,0.00000,0.00000
0.26143,27.50036,98.04495,0.00084,0.00007
0.21133,27.53776,98.17829,0.00078,0.00007
0.19478,23.85807,85.05938,0.00742,0.00063
0.49514,0.50000,1.78261,2.32679,0.19770
0.17582,27.36562,97.56459,0.00105,0.00009
0.18444,28.03263,99.94262,0.00002,0.00000
0.46259,18.08006,64.45946,0.02328,0.00198
0.36872,27.64285,98.55296,0.00062,0.00005
0.06632,28.04497,99.98660,0.00001,0.00000
0.04764,28.03879,99.96457,0.00001,0.00000
0.28228,26.97515,96.17246,0.00168,0.00014
0.31360,27.05938,96.47275,0.00154,0.00013
0.49831,0.50000,1.78261,2.32679,0.19770
0.31890,27.74483,98.91656,0.00046,0.00004
0.19137,28.05000,100.00454,0.00000,0.00000
0.00253,28.04951,100.00279,0.00000,0.00000
0.15929,26.65775,95.04086,0.00220,0.00019
0.29477,27.91676,99.52953,0.00020,0.00002
0.52214,25.87865,92.26319,0.00354,0.00030
0.08308,27.77399,99.02052,0.00042,0.00004
0.27072,27.49549,98.02759,0.00085,0.00007
0.27194,27.56303,98.26840,0.00074,0.00006
0.00826,28.04865,99.99972,0.00000,0.00000
0.36858,27.54244,98.19499,0.00078,0.00007
0.54548,0.50000,1.78261,2.32679,0.19770
0.22762,0.50000,1.78261,2.32679,0.19770
0.42279,26.56092,94.69563,0.00237,0.00020
0.00968,28.05000,100.00454,0.00000,0.00000
0.34305,0.50000,1.78261,2.32679,0.19770
0.56841,27.28672,97.28328,0.00118,0.00010
