Formula,Predicted_Bandgap_eV,Predicted_Ef_eV_atom,Active_Material_Cost_m2,Panel_Lifetime_Years,PCE_Median,PCE_Std_Error,PCE_Q10_Worst,PCE_Q90_Best,LCOE_Median,LCOE_Std_Error,LCOE_Q10_Best,LCOE_Q90_Worst
Na2SnGaO3Cl3,1.9931,-1.7467,2.2038,30.0000,18.2817,6.1661,10.0845,26.5598,0.0442,0.0273,0.0355,0.0663
Na2NbMnO3F3,2.0106,-2.8178,0.1480,30.0000,17.8939,6.1911,9.7451,26.2792,0.0442,0.0302,0.0354,0.0670
Rb2WGaO3Br3,1.7999,-1.7572,22.8564,30.0000,21.6745,5.8432,13.0431,28.2706,0.0442,0.0238,0.0373,0.0625
Rb2SbCuO3Br3,1.0544,-1.4251,24.0240,30.0000,22.1677,10.6250,1.0000,29.0638,0.0443,0.1927,0.0368,0.5618
Rb2TaCuO3Cl3,1.7552,-2.1565,27.6259,30.0000,22.4753,5.7308,13.7973,28.5309,0.0443,0.0274,0.0378,0.0614
K2ZrCrO6,2.0068,-2.6655,0.0993,30.0000,17.9239,6.1571,9.8318,26.2646,0.0443,0.0288,0.0354,0.0668
Rb2ZrWO3S3,1.7665,-2.0608,26.2211,30.0000,22.1916,5.7699,13.5045,28.4275,0.0443,0.0269,0.0376,0.0619
K2TiCrO6,2.0125,-2.6551,0.0588,30.0000,17.8916,6.1763,9.7855,26.2747,0.0443,0.0295,0.0354,0.0670
Rb2SnGeBr6,1.0439,-1.4318,22.3827,30.0000,21.8570,10.6747,1.0000,29.0341,0.0443,0.1931,0.0366,0.5592
K2SnCuF3I3,0.9691,-1.9409,0.4532,30.0000,18.0460,11.0338,1.0000,28.7095,0.0444,0.1772,0.0337,0.4894
Na2GeVO3F3,1.9050,-2.4129,12.4326,30.0000,19.8322,6.0552,11.3406,27.4217,0.0444,0.0230,0.0365,0.0648
K2NbSbO3S3,2.0136,-1.7605,0.2541,30.0000,17.8582,6.2090,9.6623,26.2702,0.0444,0.0289,0.0354,0.0678
K2GeVO3Cl3,1.9330,-1.9002,9.6048,30.0000,19.3518,6.0882,10.9629,27.1402,0.0444,0.0248,0.0363,0.0654
Rb2VNbO3Se3,1.7774,-2.1961,25.9602,30.0000,22.0703,5.8167,13.3789,28.4768,0.0444,0.0263,0.0376,0.0619
Rb2CrMnO3S3,1.6402,-1.7379,36.5104,30.0000,23.9046,5.5850,15.1544,29.0243,0.0444,0.0399,0.0386,0.0598
K2CrMoO6,2.0161,-2.1152,0.2367,30.0000,17.8086,6.1567,9.7921,26.2224,0.0444,0.0284,0.0355,0.0670
Rb2TiCrO3Cl3,1.6519,-2.2515,36.2385,30.0000,23.8142,5.6152,15.0563,28.9965,0.0445,0.0392,0.0385,0.0602
Rb2ZrSbO3Br3,1.8051,-2.0517,23.0508,30.0000,21.5194,5.8548,12.9513,28.2152,0.0445,0.0247,0.0373,0.0627
Rb2ZrCrO3Br3,1.7816,-2.1391,25.6367,30.0000,21.8931,5.7963,13.3023,28.3708,0.0445,0.0258,0.0377,0.0623
Rb2GeFeO3Cl3,1.5611,-1.7740,41.4050,30.0000,24.6664,5.6815,15.8885,29.3047,0.0445,0.0559,0.0390,0.0595
Rb2NbFeO3Cl3,1.7067,-2.1797,32.5729,30.0000,23.1294,5.6372,14.4023,28.7725,0.0445,0.0312,0.0383,0.0611
Rb2MoFeO3Cl3,1.7069,-1.7577,32.4127,30.0000,23.1008,5.6262,14.4334,28.7560,0.0445,0.0323,0.0382,0.0608
Na2GeNbO3F3,1.9247,-2.4986,10.8428,30.0000,19.5218,6.0963,11.0556,27.2718,0.0445,0.0251,0.0363,0.0654
K2GeGaSe3Cl3,1.9543,-1.3143,7.6654,30.0000,18.9790,6.1053,10.6534,26.9406,0.0445,0.0258,0.0361,0.0660
Rb2GeGaS3I3,1.7886,-1.0097,25.1530,30.0000,21.8109,5.8080,13.1932,28.2994,0.0446,0.0241,0.0376,0.0624
Rb2SnWS6,1.8137,-1.1132,23.2747,30.0000,21.4643,5.8625,12.8479,28.1685,0.0446,0.0245,0.0375,0.0631
Rb2GeWO3Se3,1.7751,-1.4795,26.5965,30.0000,22.0242,5.7959,13.3761,28.4074,0.0446,0.0261,0.0378,0.0624
Rb2MnGaO3S3,1.6537,-1.8549,36.8926,30.0000,23.7580,5.6084,14.9983,29.0082,0.0446,0.0392,0.0387,0.0604
Rb2SnFeSe3Cl3,1.0370,-1.2508,22.5636,30.0000,21.6128,10.7061,1.0000,29.0328,0.0446,0.1943,0.0366,0.5613
K2MoWO6,2.0202,-2.1371,0.2740,30.0000,17.7046,6.1987,9.5790,26.1155,0.0446,0.0301,0.0355,0.0681
Rb2MoMnO3Se3,1.7895,-1.5609,25.6607,30.0000,21.8137,5.8413,13.1492,28.3234,0.0446,0.0262,0.0377,0.0629
Rb2WGaS3Cl3,1.7875,-1.3877,25.9572,30.0000,21.8611,5.8133,13.1716,28.3153,0.0447,0.0249,0.0377,0.0627
K2GeBiO3Cl3,1.9602,-1.6888,6.7476,30.0000,18.7500,6.1305,10.4761,26.8240,0.0447,0.0253,0.0361,0.0667
Rb2WInO3Br3,1.8324,-1.6939,21.4678,30.0000,21.0902,5.9300,12.4603,28.0316,0.0447,0.0245,0.0373,0.0638
K2GeWO3S3,1.9622,-1.6105,7.2152,30.0000,18.7838,6.1222,10.5394,26.8746,0.0447,0.0260,0.0361,0.0664
Na2VFeO3F3,2.0269,-2.6211,0.0965,30.0000,17.6241,6.1986,9.5093,26.0941,0.0447,0.0304,0.0356,0.0680
Rb2GeMnO3S3,1.5648,-1.6768,42.4535,30.0000,24.6298,5.6915,15.8261,29.2833,0.0447,0.0562,0.0392,0.0599
Rb2TiSbO3I3,1.8468,-1.8632,20.4370,30.0000,20.8534,5.9264,12.2706,27.8642,0.0448,0.0241,0.0373,0.0640
K2ZrBiO3Cl3,2.0272,-2.2179,0.1866,30.0000,17.6021,6.2070,9.4768,26.0676,0.0448,0.0310,0.0356,0.0688
Rb2GeFeS3Se3,1.0745,-0.9615,29.8786,30.0000,22.7700,10.4553,1.0000,29.1382,0.0448,0.1934,0.0376,0.5732
Li2GeCuBr6,0.9803,-1.1981,5.4233,30.0000,18.6321,10.9969,1.0000,28.7703,0.0448,0.1828,0.0343,0.5066
Rb2NbCuO3F3,1.6847,-2.6197,35.7293,30.0000,23.3855,5.6137,14.7255,28.8648,0.0448,0.0367,0.0386,0.0611
K2MoAgO3F3,1.9945,-2.3212,3.8932,30.0000,18.1576,6.1512,9.9859,26.3850,0.0448,0.0290,0.0359,0.0673
Li2GeVO3Cl3,1.9316,-1.9078,11.6979,30.0000,19.3601,6.1004,11.0208,27.1779,0.0448,0.0252,0.0365,0.0660
K2MnInO3F3,2.0093,-2.4334,2.2925,30.0000,17.8892,6.1670,9.7928,26.3148,0.0448,0.0283,0.0358,0.0677
K2ZrMoO6,2.0307,-2.7658,0.2518,30.0000,17.5482,6.1756,9.5067,26.0355,0.0449,0.0295,0.0356,0.0686
Rb2MnSbS3Se3,1.0304,-0.9700,22.8672,30.0000,21.4466,10.7203,1.0000,29.0050,0.0449,0.1950,0.0367,0.5618
K2VSbO6,2.0372,-2.3482,0.2511,30.0000,17.4644,6.1994,9.3191,25.9106,0.0449,0.0328,0.0357,0.0692
Rb2GeFeSe3Cl3,1.0580,-1.2972,29.3983,30.0000,22.4387,10.5677,1.0000,29.1336,0.0450,0.1977,0.0375,0.5783
Rb2FeSbSe3Cl3,1.0308,-1.2781,22.4929,30.0000,21.3226,10.8075,1.0000,29.0378,0.0450,0.1979,0.0367,0.5653
Na2TiCrO3F3,2.0392,-2.8269,0.0375,30.0000,17.4684,6.1953,9.3761,25.8928,0.0450,0.0320,0.0357,0.0690
Rb2TiCrO3Br3,1.7890,-2.1405,27.5993,30.0000,21.8187,5.8112,13.2099,28.3204,0.0450,0.0267,0.0380,0.0631
Rb2MnGaO6,1.6191,-2.0379,41.4194,30.0000,24.1319,5.5862,15.4127,29.1067,0.0450,0.0460,0.0392,0.0606
Rb2VFeO3Cl3,1.7051,-2.0674,35.6936,30.0000,23.1182,5.6526,14.4593,28.8041,0.0450,0.0317,0.0387,0.0618
Rb2SbCuSe3Cl3,1.0261,-1.1792,22.2555,30.0000,21.2519,10.7784,1.0000,28.9419,0.0450,0.1977,0.0367,0.5640
Rb2SnNbO3I3,1.8720,-1.9722,19.4013,30.0000,20.4340,5.9700,11.9191,27.6959,0.0451,0.0237,0.0373,0.0652
Rb2TiFeO3Cl3,1.7079,-2.1827,35.9045,30.0000,23.1533,5.6356,14.4130,28.7478,0.0451,0.0324,0.0388,0.0620
Rb2GeZnS3Se3,1.7765,-0.9887,29.4361,30.0000,22.0378,5.7898,13.4146,28.4121,0.0451,0.0284,0.0382,0.0631
Rb2TiBiO3I3,1.8836,-1.8537,18.3741,30.0000,20.2311,6.0188,11.7022,27.6214,0.0451,0.0254,0.0372,0.0656
Na2SnMoO3S3,2.0390,-1.7340,0.2616,30.0000,17.3687,6.1866,9.3269,25.8951,0.0451,0.0313,0.0357,0.0694
K2MoBiO3F3,2.0403,-2.2725,0.2962,30.0000,17.3963,6.1810,9.3267,25.8511,0.0451,0.0311,0.0358,0.0694
Rb2TiSbO3Br3,1.8280,-1.9968,24.6170,30.0000,21.1732,5.8970,12.6480,28.1094,0.0451,0.0234,0.0377,0.0642
Na2GeFeO3S3,1.9466,-1.5679,10.6559,30.0000,18.9987,6.1099,10.6990,26.9760,0.0452,0.0266,0.0366,0.0667
Na2SnCrO3S3,2.0430,-1.7289,0.1287,30.0000,17.3413,6.1809,9.3178,25.8230,0.0452,0.0314,0.0357,0.0695
K2SnSbO3F3,2.0397,-2.3518,0.2392,30.0000,17.3758,6.2271,9.2131,25.9509,0.0452,0.0308,0.0357,0.0699
Na2SnNbO3Cl3,2.0425,-2.0247,0.1907,30.0000,17.3125,6.1709,9.3194,25.8491,0.0452,0.0302,0.0357,0.0693
Rb2TaFeO3Cl3,1.7967,-2.1667,27.9916,30.0000,21.7292,5.8173,13.1454,28.2705,0.0452,0.0246,0.0381,0.0636
Rb2GeMnBr3I3,1.0186,-1.3102,20.7417,30.0000,20.8093,10.8574,1.0000,28.9500,0.0452,0.1976,0.0365,0.5613
Na2GeMoO3S3,1.9626,-1.5886,9.6412,30.0000,18.7661,6.1565,10.4870,26.8778,0.0452,0.0273,0.0365,0.0676
Rb2SnCuCl3I3,1.0093,-1.3124,18.6922,30.0000,20.4625,10.8644,1.0000,28.9017,0.0453,0.1953,0.0362,0.5530
Na2MnGaO3F3,2.0210,-2.4169,2.9837,30.0000,17.7054,6.1837,9.5838,26.0980,0.0453,0.0304,0.0360,0.0692
Li2GeMoO3S3,1.9547,-1.6104,10.5908,30.0000,18.8924,6.1032,10.6741,26.9061,0.0453,0.0263,0.0366,0.0671
Rb2SnSbO3Cl3,1.8090,-1.7875,27.3812,30.0000,21.5128,5.8406,12.8767,28.1957,0.0453,0.0248,0.0381,0.0642
Rb2GeMnI6,1.0080,-1.1431,18.2235,30.0000,20.3540,10.9122,1.0000,28.9110,0.0454,0.1983,0.0361,0.5564
K2VSbSe6,0.9594,-1.0185,0.4085,30.0000,17.2506,11.0445,1.0000,28.6475,0.0454,0.1787,0.0337,0.4903
Na2VTaO6,2.0440,-2.8559,0.9562,30.0000,17.2856,6.1934,9.3233,25.8439,0.0455,0.0312,0.0358,0.0697
Na2SnCrO3F3,2.0569,-2.3802,0.1304,30.0000,17.0899,6.1909,9.1050,25.6750,0.0455,0.0337,0.0359,0.0707
Li2GeWO3S3,1.9862,-1.6438,8.3179,30.0000,18.3945,6.1258,10.1999,26.5515,0.0455,0.0280,0.0365,0.0684
Rb2GeMoS6,1.7355,-1.0893,35.4618,30.0000,22.7281,5.6848,13.9910,28.6021,0.0455,0.0287,0.0389,0.0632
K2SnFeO3F3,2.0605,-2.2673,0.1280,30.0000,17.0847,6.1982,9.0808,25.6420,0.0455,0.0347,0.0359,0.0707
Rb2TiGaO3Br3,1.8105,-2.1363,28.1651,30.0000,21.5101,5.8629,12.8686,28.1753,0.0455,0.0251,0.0382,0.0645
Rb2VMnO3Cl3,1.7314,-2.1260,35.7706,30.0000,22.7066,5.7412,13.9345,28.6722,0.0455,0.0320,0.0388,0.0634
Rb2SbCuS3I3,1.0046,-0.9256,18.8816,30.0000,20.3193,10.8953,1.0000,28.8893,0.0455,0.1972,0.0362,0.5560
K2NbSbO6,2.0534,-2.5751,0.2716,30.0000,17.0845,6.2014,9.1117,25.6915,0.0455,0.0327,0.0359,0.0707
Rb2TaZnO3Cl3,1.8187,-2.1963,27.5262,30.0000,21.3366,5.8675,12.7946,28.1373,0.0456,0.0255,0.0381,0.0646
Na2SnCrO6,2.0577,-2.1132,0.1311,30.0000,17.0904,6.1893,9.0810,25.5978,0.0456,0.0328,0.0359,0.0708
Rb2NbCuSe3Br3,1.0069,-1.3051,19.3538,30.0000,20.2022,10.9071,1.0000,28.8875,0.0456,0.1984,0.0363,0.5601
Na2SnVO3F3,2.0560,-2.4619,0.1887,30.0000,17.0432,6.1808,9.0485,25.6000,0.0456,0.0333,0.0359,0.0711
Na2SnWO6,2.0548,-2.0894,0.2005,30.0000,17.0835,6.1953,9.0882,25.6407,0.0456,0.0329,0.0359,0.0706
Rb2GeCuF3I3,1.0297,-1.9351,25.5894,30.0000,21.2961,10.8196,1.0000,29.0300,0.0456,0.2020,0.0371,0.5787
K2SnGaO3F3,2.0369,-2.3926,2.3273,30.0000,17.4011,6.1871,9.3350,25.8968,0.0456,0.0320,0.0361,0.0702
Rb2SnZnO3S3,1.7923,-1.7063,30.9313,30.0000,21.8588,5.8354,13.1446,28.3728,0.0456,0.0259,0.0385,0.0645
Rb2WBiO3Cl3,1.8752,-1.8257,21.6167,30.0000,20.3388,5.9979,11.8341,27.6879,0.0457,0.0254,0.0376,0.0661
Rb2ZrMoO3S3,1.7958,-2.0619,30.8323,30.0000,21.7568,5.8163,13.0998,28.2895,0.0457,0.0269,0.0385,0.0646
Rb2MnSbO3F3,1.7570,-2.3704,34.1494,30.0000,22.3113,5.7277,13.6707,28.4689,0.0457,0.0284,0.0388,0.0637
Na2ZrInO3Cl3,2.0463,-2.1977,2.0146,30.0000,17.2592,6.1912,9.2157,25.7296,0.0457,0.0321,0.0361,0.0707
Rb2NbTaO3S3,1.8367,-2.1344,26.7911,30.0000,21.1253,5.9055,12.5381,28.0237,0.0457,0.0246,0.0382,0.0654
Na2WGaO3Cl3,2.0467,-1.7235,1.9234,30.0000,17.2721,6.1948,9.2245,25.8154,0.0458,0.0330,0.0360,0.0704
Na2CrMnO3F3,2.0635,-2.5268,0.0277,30.0000,16.9189,6.1955,9.0230,25.5388,0.0458,0.0336,0.0360,0.0709
K2TiFeO3F3,2.0615,-2.6883,0.0462,30.0000,16.9581,6.2359,8.9583,25.5794,0.0458,0.0351,0.0359,0.0714
Rb2GeWS6,1.8023,-1.0904,30.4143,30.0000,21.6754,5.8278,13.0436,28.2271,0.0458,0.0238,0.0385,0.0648
Na2GeWO3S3,1.9974,-1.5438,7.7185,30.0000,18.0935,6.1946,9.9278,26.4709,0.0458,0.0303,0.0365,0.0695
Rb2SbZnO3F3,1.7775,-2.3562,33.3791,30.0000,22.0874,5.7808,13.4377,28.4074,0.0458,0.0265,0.0387,0.0645
Na2WGaO3F3,2.0494,-2.3424,2.1593,30.0000,17.1750,6.2068,9.1549,25.7578,0.0459,0.0343,0.0361,0.0713
Na2VMnO3F3,2.0624,-2.6789,0.1001,30.0000,16.9360,6.1884,9.0273,25.5585,0.0459,0.0335,0.0359,0.0710
Rb2WAgO3Cl3,1.8346,-1.7380,27.3667,30.0000,21.0658,5.9100,12.5389,28.0345,0.0459,0.0238,0.0382,0.0656
Rb2SnGeI6,0.9943,-1.0291,17.2203,30.0000,19.6453,10.9407,1.0000,28.8591,0.0459,0.1970,0.0360,0.5528
K2SnWO6,2.0637,-2.0538,0.2030,30.0000,16.9293,6.1847,9.0140,25.5571,0.0459,0.0325,0.0360,0.0713
Rb2CrMnO3Cl3,1.7589,-1.7926,35.6404,30.0000,22.3673,5.7356,13.7057,28.4716,0.0459,0.0289,0.0390,0.0643
Na2GeBiO3Cl3,2.0073,-1.6246,7.1828,30.0000,17.9776,6.1835,9.7497,26.2558,0.0459,0.0318,0.0366,0.0700
Rb2TaCuO3F3,1.8111,-2.6733,30.2473,30.0000,21.4841,5.8767,12.8619,28.2005,0.0459,0.0254,0.0385,0.0653
K2VMnO3F3,2.0665,-2.7548,0.1154,30.0000,16.8612,6.1989,8.9255,25.4664,0.0460,0.0340,0.0360,0.0716
K2WMnO6,2.0673,-2.1792,0.1500,30.0000,16.8583,6.2129,8.9361,25.4858,0.0460,0.0349,0.0360,0.0716
K2SnCrO3S3,2.0694,-1.7819,0.1376,30.0000,16.8326,6.2052,8.8894,25.4704,0.0460,0.0347,0.0360,0.0719
Na2ZrInO3F3,2.0465,-2.7808,2.2945,30.0000,17.1609,6.2151,9.1991,25.8170,0.0460,0.0336,0.0361,0.0712
Na2FeMnSe3I3,0.9581,-0.9962,0.4781,30.0000,16.9617,11.0619,1.0000,28.6398,0.0460,0.1800,0.0337,0.4918
Na2GeInO3Cl3,1.9772,-1.7839,10.8014,30.0000,18.4379,6.1548,10.2579,26.6900,0.0460,0.0294,0.0368,0.0692
Rb2MoGaO3Br3,1.8546,-1.7121,26.0927,30.0000,20.7584,5.9697,12.1617,27.8709,0.0460,0.0253,0.0382,0.0665
K2GeTaO3F3,1.9958,-2.6821,8.5451,30.0000,18.1134,6.1488,9.9995,26.4447,0.0460,0.0290,0.0367,0.0696
Rb2SbCuS3Br3,1.0053,-1.1548,22.3590,30.0000,20.4365,10.8922,1.0000,28.9207,0.0461,0.2025,0.0367,0.5701
Rb2TiWO3S3,1.8370,-2.0175,28.2719,30.0000,21.0604,5.9096,12.4552,28.0007,0.0461,0.0238,0.0384,0.0661
K2MoAgSe3I3,0.9567,-0.9692,2.0827,30.0000,17.1223,11.0904,1.0000,28.6839,0.0461,0.1831,0.0340,0.4993
Rb2SbCuSe3Br3,0.9969,-1.1519,18.7009,30.0000,19.8552,10.9274,1.0000,28.8344,0.0461,0.1996,0.0363,0.5593
K2GeNbO3Cl3,2.0094,-2.0363,8.6388,30.0000,17.9362,6.1793,9.8394,26.2830,0.0462,0.0305,0.0368,0.0705
Na2GeCrO3S3,1.9898,-1.5851,10.7982,30.0000,18.3030,6.1443,10.1003,26.4857,0.0462,0.0299,0.0369,0.0701
Rb2SnFeCl3I3,0.9959,-1.3520,18.8564,30.0000,19.7000,10.9242,1.0000,28.8351,0.0462,0.2004,0.0362,0.5600
Rb2WSbO3Cl3,1.8785,-1.7989,24.5803,30.0000,20.3644,6.0058,11.8278,27.7214,0.0463,0.0247,0.0381,0.0672
Rb2VTaO3S3,1.8421,-2.1046,28.8126,30.0000,20.9729,5.8956,12.4670,27.9293,0.0463,0.0240,0.0385,0.0663
Na2SnTaO3F3,2.0743,-2.7514,0.8249,30.0000,16.7411,6.2052,8.8250,25.3638,0.0463,0.0353,0.0362,0.0725
K2ZrInO3Cl3,2.0682,-2.2655,1.8841,30.0000,16.8704,6.2180,8.8829,25.5215,0.0463,0.0356,0.0363,0.0727
Na2TiWO6,2.0832,-2.7781,0.1514,30.0000,16.6594,6.2011,8.7217,25.2593,0.0463,0.0367,0.0362,0.0728
Rb2FeMnO3F3,1.7385,-2.4226,39.8266,30.0000,22.7048,5.6951,13.9893,28.6155,0.0463,0.0299,0.0395,0.0645
K2GeFeS3I3,0.9663,-0.9630,5.3638,30.0000,17.5102,11.0282,1.0000,28.6935,0.0464,0.1862,0.0344,0.5120
Na2SnGeO3S3,2.0059,-1.6190,8.9934,30.0000,17.9558,6.1915,9.7766,26.3447,0.0464,0.0304,0.0368,0.0707
K2MoMnO6,2.0821,-2.0448,0.2255,30.0000,16.6038,6.1795,8.6614,25.1776,0.0464,0.0363,0.0362,0.0733
Na2GeSbO3Cl3,2.0103,-1.7090,8.7302,30.0000,17.8675,6.1574,9.7901,26.2640,0.0464,0.0318,0.0368,0.0706
K2CrWO3F3,2.0836,-2.6237,0.1572,30.0000,16.5325,6.2113,8.5811,25.1867,0.0465,0.0368,0.0362,0.0737
K2SnGaO3Cl3,2.0683,-1.8300,2.0533,30.0000,16.8148,6.1910,8.9005,25.4681,0.0465,0.0347,0.0364,0.0727
K2GeVO3F3,1.9934,-2.6183,11.1519,30.0000,18.2129,6.1683,10.0418,26.4949,0.0465,0.0307,0.0371,0.0705
K2GeFeO3S3,2.0072,-1.6155,9.6992,30.0000,17.9600,6.2114,9.7643,26.3782,0.0465,0.0314,0.0369,0.0712
Rb2MoAgO3Cl3,1.8220,-1.6986,31.9346,30.0000,21.2966,5.8822,12.7632,28.1096,0.0465,0.0269,0.0389,0.0663
K2GeWO6,2.0286,-2.0609,8.0100,30.0000,17.6620,6.2026,9.5347,26.0568,0.0466,0.0332,0.0369,0.0718
Rb2WMnO3S3,1.8609,-1.6934,27.9069,30.0000,20.6580,5.9581,12.1532,27.8213,0.0466,0.0263,0.0385,0.0674
K2WBiO3F3,2.0947,-2.3120,0.2314,30.0000,16.3914,6.2236,8.5250,25.1013,0.0468,0.0384,0.0363,0.0744
Rb2TaSbO3S3,1.8822,-1.9101,25.5637,30.0000,20.1465,5.9922,11.7503,27.5869,0.0468,0.0258,0.0384,0.0680
Rb2WSbO3F3,1.8759,-2.3183,26.6677,30.0000,20.3403,6.0015,11.8694,27.7127,0.0468,0.0256,0.0384,0.0680
Rb2MoBiO3Cl3,1.8978,-1.8148,24.6497,30.0000,19.9386,6.0488,11.5234,27.4924,0.0468,0.0285,0.0383,0.0688
Na2TiFeO3F3,2.0928,-2.6910,0.0220,30.0000,16.3738,6.1445,8.6184,25.0074,0.0468,0.0355,0.0363,0.0736
Rb2SnBiO3Cl3,1.9044,-1.7372,23.7478,30.0000,19.8559,6.0511,11.4701,27.4588,0.0468,0.0258,0.0382,0.0687
Rb2SnFeS3Se3,0.9962,-0.9488,22.9089,30.0000,19.9473,10.9506,1.0000,28.8907,0.0468,0.2050,0.0368,0.5754
Na2TiSbO3Cl3,2.0985,-2.0087,0.1640,30.0000,16.2533,6.1988,8.4606,25.0184,0.0469,0.0384,0.0363,0.0744
Rb2FeMnSe6,0.9917,-1.0315,20.6616,30.0000,19.4304,10.9756,1.0000,28.8397,0.0469,0.2046,0.0365,0.5688
K2SnNbO3Cl3,2.0990,-2.0867,0.1941,30.0000,16.2743,6.1689,8.5175,24.9627,0.0469,0.0378,0.0364,0.0745
K2CrMnO3F3,2.1002,-2.5525,0.0510,30.0000,16.2461,6.1705,8.4995,24.9623,0.0470,0.0371,0.0364,0.0742
Rb2VNbO3S3,1.8283,-2.1154,33.7017,30.0000,21.1924,5.8526,12.6462,28.0348,0.0470,0.0241,0.0392,0.0675
Rb2SnInO3Cl3,1.8705,-1.8348,29.0503,30.0000,20.4483,5.9934,11.9355,27.7681,0.0471,0.0252,0.0387,0.0687
Na2SnCuF3I3,0.9499,-1.8351,0.4636,30.0000,16.3585,11.0570,1.0000,28.6056,0.0471,0.1808,0.0338,0.4931
K2SnVO3Cl3,2.1029,-1.9304,0.1683,30.0000,16.1886,6.1869,8.4468,24.9481,0.0471,0.0373,0.0364,0.0748
Na2GeCuBr6,0.9545,-1.1908,5.1591,30.0000,17.0433,11.0585,1.0000,28.6310,0.0471,0.1878,0.0345,0.5122
K2GeSbO3Cl3,2.0425,-1.7731,8.0894,30.0000,17.3255,6.2306,9.2491,25.8793,0.0471,0.0350,0.0370,0.0738
Na2ZrGaO3Cl3,2.0857,-2.1908,2.3240,30.0000,16.4461,6.1862,8.6496,25.1120,0.0472,0.0371,0.0366,0.0744
K2ZrCrO3F3,2.1070,-2.8017,0.0995,30.0000,16.1389,6.1764,8.3522,24.7532,0.0472,0.0407,0.0365,0.0753
Na2MoInO3Cl3,2.0907,-1.8020,2.1003,30.0000,16.4518,6.1806,8.5714,25.0573,0.0472,0.0365,0.0367,0.0748
Rb2TiMoO3S3,1.8313,-2.0632,33.7115,30.0000,21.0702,5.9105,12.5793,28.0494,0.0472,0.0279,0.0392,0.0678
Na2ZrSbO3Cl3,2.1068,-2.0555,0.1841,30.0000,16.1418,6.1954,8.3301,24.8600,0.0472,0.0401,0.0365,0.0756
K2TiGaO3Cl3,2.0916,-2.1932,2.3758,30.0000,16.4275,6.1931,8.5979,25.0665,0.0473,0.0373,0.0367,0.0747
Na2MoInO3F3,2.0902,-2.3770,2.3882,30.0000,16.4036,6.1885,8.6274,25.0606,0.0473,0.0380,0.0367,0.0748
Rb2CrAgSe3I3,0.9820,-1.0320,18.1407,30.0000,18.8430,10.9773,1.0000,28.7818,0.0474,0.2026,0.0362,0.5605
K2GeCrO3S3,2.0324,-1.6479,9.8177,30.0000,17.4801,6.1812,9.4268,25.9102,0.0474,0.0335,0.0372,0.0732
K2SnInO3F3,2.0979,-2.4013,2.0252,30.0000,16.3148,6.1950,8.4751,24.9658,0.0474,0.0389,0.0367,0.0755
Na2FeMnS3I3,0.9463,-1.0140,0.4281,30.0000,16.1631,11.0791,1.0000,28.5820,0.0475,0.1826,0.0338,0.4952
Rb2MoSbO3Cl3,1.8914,-1.8515,28.5803,30.0000,20.0560,6.0389,11.6066,27.5763,0.0475,0.0260,0.0388,0.0698
Li2MoGaO3Cl3,2.0995,-1.8212,2.6508,30.0000,16.2583,6.1782,8.5204,24.9718,0.0475,0.0395,0.0368,0.0755
Rb2WFeO3Cl3,1.9013,-1.7160,27.3498,30.0000,19.8581,6.0313,11.5096,27.4455,0.0475,0.0273,0.0388,0.0697
K2TiBiO3Cl3,2.1178,-2.0897,0.1716,30.0000,15.9395,6.2106,8.1925,24.6912,0.0476,0.0394,0.0366,0.0764
Na2TiInO3Cl3,2.1048,-2.1507,2.2127,30.0000,16.1760,6.1694,8.4306,24.8237,0.0476,0.0403,0.0369,0.0757
K2SnMoO3S3,2.1184,-1.7657,0.2598,30.0000,15.9192,6.1690,8.1777,24.5685,0.0477,0.0408,0.0367,0.0766
Na2WInO3F3,2.1068,-2.3455,1.8961,30.0000,16.1361,6.1866,8.3841,24.8102,0.0477,0.0391,0.0368,0.0761
K2SnGeO3S3,2.0595,-1.6295,8.3116,30.0000,17.0594,6.1877,9.0965,25.6185,0.0477,0.0354,0.0373,0.0745
Na2ZrFeO3F3,2.1264,-2.7473,0.0706,30.0000,15.8437,6.2081,8.0906,24.5884,0.0477,0.0417,0.0367,0.0771
Rb2SnSbO3F3,1.8889,-2.3741,29.9996,30.0000,20.0655,6.0157,11.6096,27.5821,0.0478,0.0268,0.0390,0.0704
Rb2SnGeBr3I3,0.9801,-1.2893,19.4311,30.0000,18.6823,10.9992,1.0000,28.7799,0.0479,0.2060,0.0364,0.5690
K2GeInO3Cl3,2.0541,-1.8337,9.9911,30.0000,17.1541,6.1733,9.2334,25.6711,0.0479,0.0353,0.0375,0.0745
Rb2CrMnO6,1.7962,-2.0083,41.2026,30.0000,21.6919,5.8117,13.0921,28.2233,0.0479,0.0258,0.0401,0.0680
K2ZrFeO3F3,2.1283,-2.7734,0.0869,30.0000,15.7598,6.1903,7.9975,24.4582,0.0479,0.0416,0.0368,0.0776
Na2TiCrO6,2.1337,-2.6515,0.0350,30.0000,15.6721,6.1598,8.0072,24.3237,0.0480,0.0424,0.0369,0.0777
K2SnVO3F3,2.1365,-2.6724,0.1932,30.0000,15.6720,6.1793,7.9514,24.3657,0.0481,0.0423,0.0369,0.0779
Rb2MoWO3S3,1.9278,-1.6272,26.0884,30.0000,19.3928,6.0767,11.1084,27.2221,0.0481,0.0282,0.0387,0.0712
